name,label,layer,token_position,pooling_mode,pc_1,pc_2,pc_3
future_burstiness__layer_-1__first_decode__series_mean,future_burstiness,-1,first_decode,series_mean,9.80856,-3.077839,-1.5052301
future_burstiness__layer_0__all_context__per_variate,future_burstiness,0,all_context,per_variate,3.9132626,1.3215419,-1.1772351
future_burstiness__layer_0__all_context__series_mean,future_burstiness,0,all_context,series_mean,-15.104624,3.4409366,-1.0018911
future_burstiness__layer_0__final_context__per_variate,future_burstiness,0,final_context,per_variate,0.46610233,2.596904,-1.0130571
future_burstiness__layer_0__final_context__series_mean,future_burstiness,0,final_context,series_mean,-17.516747,4.319558,-0.89193606
future_burstiness__layer_0__first_decode__per_variate,future_burstiness,0,first_decode,per_variate,8.956359,-1.776015,-1.5745071
future_burstiness__layer_0__first_decode__series_mean,future_burstiness,0,first_decode,series_mean,-6.248236,-1.6313874,-1.3665673
future_burstiness__layer_1__all_context__per_variate,future_burstiness,1,all_context,per_variate,4.857253,1.6956384,-0.26510414
future_burstiness__layer_1__all_context__series_mean,future_burstiness,1,all_context,series_mean,-35.571903,4.024871,-0.004266137
future_burstiness__layer_1__final_context__per_variate,future_burstiness,1,final_context,per_variate,-4.7540736,3.4879558,0.09246965
future_burstiness__layer_1__final_context__series_mean,future_burstiness,1,final_context,series_mean,-40.781387,5.136535,0.22848055
future_burstiness__layer_1__first_decode__per_variate,future_burstiness,1,first_decode,per_variate,16.694933,-2.098116,-1.1206118
future_burstiness__layer_1__first_decode__series_mean,future_burstiness,1,first_decode,series_mean,-13.680612,-1.8783829,-0.93373764
future_burstiness__layer_2__all_context__per_variate,future_burstiness,2,all_context,per_variate,6.4756536,1.746836,0.6267978
future_burstiness__layer_2__all_context__series_mean,future_burstiness,2,all_context,series_mean,-40.60202,2.8360791,0.5989884
future_burstiness__layer_2__final_context__per_variate,future_burstiness,2,final_context,per_variate,-4.6257105,3.414583,1.16741
future_burstiness__layer_2__final_context__series_mean,future_burstiness,2,final_context,series_mean,-46.358093,3.807054,0.9470098
future_burstiness__layer_2__first_decode__per_variate,future_burstiness,2,first_decode,per_variate,16.786459,-1.8056109,-0.5433959
future_burstiness__layer_2__first_decode__series_mean,future_burstiness,2,first_decode,series_mean,-16.925257,-2.7140758,-0.6734408
future_burstiness__layer_3__all_context__per_variate,future_burstiness,3,all_context,per_variate,9.70692,1.221677,1.4053934
future_burstiness__layer_3__all_context__series_mean,future_burstiness,3,all_context,series_mean,-40.64926,1.3149474,0.83063257
future_burstiness__layer_3__final_context__per_variate,future_burstiness,3,final_context,per_variate,-0.9634175,2.5356576,2.0696564
future_burstiness__layer_3__final_context__series_mean,future_burstiness,3,final_context,series_mean,-45.405,1.9436026,1.2823776
future_burstiness__layer_3__first_decode__per_variate,future_burstiness,3,first_decode,per_variate,17.62291,-1.8452568,0.06534643
future_burstiness__layer_3__first_decode__series_mean,future_burstiness,3,first_decode,series_mean,-18.839642,-3.4755337,-0.6611436
future_burstiness__layer_4__all_context__per_variate,future_burstiness,4,all_context,per_variate,14.487404,0.5174701,2.2030065
future_burstiness__layer_4__all_context__series_mean,future_burstiness,4,all_context,series_mean,-38.488457,-0.033116274,0.8920928
future_burstiness__layer_4__final_context__per_variate,future_burstiness,4,final_context,per_variate,5.3665757,1.2738806,2.9373698
future_burstiness__layer_4__final_context__series_mean,future_burstiness,4,final_context,series_mean,-41.048416,0.11457507,1.4355934
future_burstiness__layer_4__first_decode__per_variate,future_burstiness,4,first_decode,per_variate,19.289326,-2.033404,0.7793178
future_burstiness__layer_4__first_decode__series_mean,future_burstiness,4,first_decode,series_mean,-20.717884,-3.8204627,-0.73801947
future_burstiness__layer_5__all_context__per_variate,future_burstiness,5,all_context,per_variate,16.54308,0.05140432,2.996733
future_burstiness__layer_5__all_context__series_mean,future_burstiness,5,all_context,series_mean,-37.266506,-1.0816504,1.0650232
future_burstiness__layer_5__final_context__per_variate,future_burstiness,5,final_context,per_variate,8.161352,0.43925878,3.852569
future_burstiness__layer_5__final_context__series_mean,future_burstiness,5,final_context,series_mean,-38.561104,-1.2376584,1.696864
future_burstiness__layer_5__first_decode__per_variate,future_burstiness,5,first_decode,per_variate,20.73511,-2.3968616,1.6473305
future_burstiness__layer_5__first_decode__series_mean,future_burstiness,5,first_decode,series_mean,-21.338428,-4.4094777,-0.57959825
future_burstiness__layer_6__all_context__per_variate,future_burstiness,6,all_context,per_variate,18.977324,-0.54574305,3.4861748
future_burstiness__layer_6__all_context__series_mean,future_burstiness,6,all_context,series_mean,-35.84698,-2.4259527,1.0423104
future_burstiness__layer_6__final_context__per_variate,future_burstiness,6,final_context,per_variate,11.085478,-0.52241343,4.3543797
future_burstiness__layer_6__final_context__series_mean,future_burstiness,6,final_context,series_mean,-37.539104,-2.701063,1.6491911
future_burstiness__layer_6__first_decode__per_variate,future_burstiness,6,first_decode,per_variate,22.300323,-3.0360289,2.2170436
future_burstiness__layer_6__first_decode__series_mean,future_burstiness,6,first_decode,series_mean,-23.038982,-5.305249,-0.6525715
future_burstiness__layer_7__all_context__per_variate,future_burstiness,7,all_context,per_variate,22.256794,-1.1281368,3.6716743
future_burstiness__layer_7__all_context__series_mean,future_burstiness,7,all_context,series_mean,-36.075356,-3.0490518,0.7833454
future_burstiness__layer_7__final_context__per_variate,future_burstiness,7,final_context,per_variate,14.142826,-1.2858984,4.4893937
future_burstiness__layer_7__final_context__series_mean,future_burstiness,7,final_context,series_mean,-37.175327,-3.485924,1.3579956
future_burstiness__layer_7__first_decode__per_variate,future_burstiness,7,first_decode,per_variate,23.885235,-3.512467,2.4137144
future_burstiness__layer_7__first_decode__series_mean,future_burstiness,7,first_decode,series_mean,-25.49728,-5.4163637,-0.84916204
future_burstiness__layer_8__all_context__per_variate,future_burstiness,8,all_context,per_variate,25.623997,-1.7137171,3.8139215
future_burstiness__layer_8__all_context__series_mean,future_burstiness,8,all_context,series_mean,-35.957706,-3.7205105,0.4352999
future_burstiness__layer_8__final_context__per_variate,future_burstiness,8,final_context,per_variate,18.781416,-2.247433,4.5775347
future_burstiness__layer_8__final_context__series_mean,future_burstiness,8,final_context,series_mean,-36.306744,-4.332142,0.9876374
future_burstiness__layer_8__first_decode__per_variate,future_burstiness,8,first_decode,per_variate,24.014889,-3.5544806,2.7667255
future_burstiness__layer_8__first_decode__series_mean,future_burstiness,8,first_decode,series_mean,-30.003092,-5.0155826,-0.9306431
future_burstiness__layer_9__all_context__per_variate,future_burstiness,9,all_context,per_variate,29.343431,-2.179877,3.7834704
future_burstiness__layer_9__all_context__series_mean,future_burstiness,9,all_context,series_mean,-35.798817,-3.8341992,0.21607591
future_burstiness__layer_9__final_context__per_variate,future_burstiness,9,final_context,per_variate,23.54786,-2.9394798,4.55486
future_burstiness__layer_9__final_context__series_mean,future_burstiness,9,final_context,series_mean,-37.07742,-4.408581,0.68743724
future_burstiness__layer_9__first_decode__per_variate,future_burstiness,9,first_decode,per_variate,25.067139,-3.4392934,2.9794047
future_burstiness__layer_9__first_decode__series_mean,future_burstiness,9,first_decode,series_mean,-33.58308,-4.265385,-0.9094364
future_burstiness__layer_10__all_context__per_variate,future_burstiness,10,all_context,per_variate,23.4648,-1.4506779,3.642601
future_burstiness__layer_10__all_context__series_mean,future_burstiness,10,all_context,series_mean,-27.166847,-4.9238935,0.13754977
future_burstiness__layer_10__final_context__per_variate,future_burstiness,10,final_context,per_variate,19.481272,-2.4484074,4.4481297
future_burstiness__layer_10__final_context__series_mean,future_burstiness,10,final_context,series_mean,-30.187195,-5.329233,0.5496499
future_burstiness__layer_10__first_decode__per_variate,future_burstiness,10,first_decode,per_variate,19.695076,-2.4014878,3.2391276
future_burstiness__layer_10__first_decode__series_mean,future_burstiness,10,first_decode,series_mean,-27.358583,-4.6436768,-0.651498
future_burstiness__layer_11__all_context__per_variate,future_burstiness,11,all_context,per_variate,21.999002,-1.2255522,3.4869273
future_burstiness__layer_11__all_context__series_mean,future_burstiness,11,all_context,series_mean,-24.152758,-5.218546,0.08789344
future_burstiness__layer_11__final_context__per_variate,future_burstiness,11,final_context,per_variate,17.674938,-2.2219868,4.2469487
future_burstiness__layer_11__final_context__series_mean,future_burstiness,11,final_context,series_mean,-28.579193,-5.5191836,0.43389714
future_burstiness__layer_11__first_decode__per_variate,future_burstiness,11,first_decode,per_variate,18.181072,-2.232892,3.0478253
future_burstiness__layer_11__first_decode__series_mean,future_burstiness,11,first_decode,series_mean,-24.329824,-4.782052,-0.5559805
shift_risk__layer_-1__all_context__per_variate,shift_risk,-1,all_context,per_variate,6.475133,1.15603,-1.5782938
shift_risk__layer_-1__all_context__series_mean,shift_risk,-1,all_context,series_mean,6.596237,1.0604768,-1.5487237
shift_risk__layer_-1__final_context__per_variate,shift_risk,-1,final_context,per_variate,4.4531145,4.4117627,-1.674289
shift_risk__layer_-1__final_context__series_mean,shift_risk,-1,final_context,series_mean,5.24004,2.759387,-1.5612707
shift_risk__layer_-1__first_decode__per_variate,shift_risk,-1,first_decode,per_variate,9.11842,-2.3221438,-1.5607271
shift_risk__layer_-1__first_decode__series_mean,shift_risk,-1,first_decode,series_mean,8.998598,-2.0915534,-1.5236832
shift_risk__layer_0__all_context__per_variate,shift_risk,0,all_context,per_variate,6.4422374,1.5971466,-1.205959
shift_risk__layer_0__all_context__series_mean,shift_risk,0,all_context,series_mean,-16.743612,4.270016,-0.9616053
shift_risk__layer_0__final_context__per_variate,shift_risk,0,final_context,per_variate,-5.4082947,7.0306673,-0.64035374
shift_risk__layer_0__final_context__series_mean,shift_risk,0,final_context,series_mean,-20.488436,6.608777,-0.7366629
shift_risk__layer_0__first_decode__per_variate,shift_risk,0,first_decode,per_variate,9.322089,-2.4900956,-1.5698975
shift_risk__layer_0__first_decode__series_mean,shift_risk,0,first_decode,series_mean,-6.4397016,-0.76218814,-1.4024501
shift_risk__layer_1__all_context__per_variate,shift_risk,1,all_context,per_variate,11.347735,2.1738243,-0.18213336
shift_risk__layer_1__all_context__series_mean,shift_risk,1,all_context,series_mean,-38.504673,5.2011323,0.05372477
shift_risk__layer_1__final_context__per_variate,shift_risk,1,final_context,per_variate,-14.55202,8.736779,1.1927032
shift_risk__layer_1__final_context__series_mean,shift_risk,1,final_context,series_mean,-46.60009,7.9401655,0.48229307
shift_risk__layer_1__first_decode__per_variate,shift_risk,1,first_decode,per_variate,20.472609,-2.8188908,-0.95816106
shift_risk__layer_1__first_decode__series_mean,shift_risk,1,first_decode,series_mean,-11.057797,-0.98998654,-1.0481403
shift_risk__layer_2__all_context__per_variate,shift_risk,2,all_context,per_variate,13.28819,2.7916043,0.9408433
shift_risk__layer_2__all_context__series_mean,shift_risk,2,all_context,series_mean,-43.754665,4.205013,0.79605347
shift_risk__layer_2__final_context__per_variate,shift_risk,2,final_context,per_variate,-15.420707,8.928183,2.8811195
shift_risk__layer_2__final_context__series_mean,shift_risk,2,final_context,series_mean,-52.772766,6.8262777,1.3389391
shift_risk__layer_2__first_decode__per_variate,shift_risk,2,first_decode,per_variate,20.299358,-2.1640382,-0.13891836
shift_risk__layer_2__first_decode__series_mean,shift_risk,2,first_decode,series_mean,-14.593297,-1.5252576,-0.777228
shift_risk__layer_3__all_context__per_variate,shift_risk,3,all_context,per_variate,15.975752,2.6360338,1.8155789
shift_risk__layer_3__all_context__series_mean,shift_risk,3,all_context,series_mean,-43.735344,2.7436395,1.1862764
shift_risk__layer_3__final_context__per_variate,shift_risk,3,final_context,per_variate,-11.064359,7.709037,4.068299
shift_risk__layer_3__final_context__series_mean,shift_risk,3,final_context,series_mean,-51.738136,4.872669,1.8350253
shift_risk__layer_3__first_decode__per_variate,shift_risk,3,first_decode,per_variate,20.946894,-1.9911718,0.6362693
shift_risk__layer_3__first_decode__series_mean,shift_risk,3,first_decode,series_mean,-17.159191,-2.0484958,-0.7109373
shift_risk__layer_4__all_context__per_variate,shift_risk,4,all_context,per_variate,18.96676,2.3042166,2.7165785
shift_risk__layer_4__all_context__series_mean,shift_risk,4,all_context,series_mean,-41.777946,1.414187,1.4249036
shift_risk__layer_4__final_context__per_variate,shift_risk,4,final_context,per_variate,-4.1187606,6.0260334,5.133733
shift_risk__layer_4__final_context__series_mean,shift_risk,4,final_context,series_mean,-47.33283,2.8356857,2.1835115
shift_risk__layer_4__first_decode__per_variate,shift_risk,4,first_decode,per_variate,21.785427,-1.9796103,1.478039
shift_risk__layer_4__first_decode__series_mean,shift_risk,4,first_decode,series_mean,-20.157625,-2.1868057,-0.6927566
shift_risk__layer_5__all_context__per_variate,shift_risk,5,all_context,per_variate,19.429008,2.0486186,3.5722222
shift_risk__layer_5__all_context__series_mean,shift_risk,5,all_context,series_mean,-40.94054,0.3314723,1.7857212
shift_risk__layer_5__final_context__per_variate,shift_risk,5,final_context,per_variate,-2.8353426,5.0419693,6.11574
shift_risk__layer_5__final_context__series_mean,shift_risk,5,final_context,series_mean,-45.36308,1.2670144,2.6949756
shift_risk__layer_5__first_decode__per_variate,shift_risk,5,first_decode,per_variate,22.176785,-2.1400821,2.4503562
shift_risk__layer_5__first_decode__series_mean,shift_risk,5,first_decode,series_mean,-21.524387,-2.7352688,-0.39914548
shift_risk__layer_6__all_context__per_variate,shift_risk,6,all_context,per_variate,20.810074,1.6849092,4.1577253
shift_risk__layer_6__all_context__series_mean,shift_risk,6,all_context,series_mean,-39.55271,-1.0709579,1.926513
shift_risk__layer_6__final_context__per_variate,shift_risk,6,final_context,per_variate,0.3147368,3.8756075,6.671337
shift_risk__layer_6__final_context__series_mean,shift_risk,6,final_context,series_mean,-44.42178,-0.3408208,2.8146393
shift_risk__layer_6__first_decode__per_variate,shift_risk,6,first_decode,per_variate,23.568085,-2.7217617,3.1406665
shift_risk__layer_6__first_decode__series_mean,shift_risk,6,first_decode,series_mean,-23.865257,-3.6442409,-0.3501761
shift_risk__layer_7__all_context__per_variate,shift_risk,7,all_context,per_variate,24.179445,1.0924873,4.4360194
shift_risk__layer_7__all_context__series_mean,shift_risk,7,all_context,series_mean,-39.063076,-1.8417922,1.7491771
shift_risk__layer_7__final_context__per_variate,shift_risk,7,final_context,per_variate,4.4265413,2.7555304,6.7522817
shift_risk__layer_7__final_context__series_mean,shift_risk,7,final_context,series_mean,-43.294132,-1.3569404,2.560217
shift_risk__layer_7__first_decode__per_variate,shift_risk,7,first_decode,per_variate,25.317482,-3.2694058,3.3641534
shift_risk__layer_7__first_decode__series_mean,shift_risk,7,first_decode,series_mean,-26.424372,-3.8194532,-0.50764996
shift_risk__layer_8__all_context__per_variate,shift_risk,8,all_context,per_variate,27.593128,0.5444419,4.660433
shift_risk__layer_8__all_context__series_mean,shift_risk,8,all_context,series_mean,-37.9588,-2.6768236,1.449335
shift_risk__layer_8__final_context__per_variate,shift_risk,8,final_context,per_variate,12.320374,1.0348966,6.6960506
shift_risk__layer_8__final_context__series_mean,shift_risk,8,final_context,series_mean,-40.624474,-2.5301049,2.194015
shift_risk__layer_8__first_decode__per_variate,shift_risk,8,first_decode,per_variate,24.866474,-3.248266,3.7694118
shift_risk__layer_8__first_decode__series_mean,shift_risk,8,first_decode,series_mean,-31.41163,-3.3146203,-0.49389195
shift_risk__layer_9__all_context__per_variate,shift_risk,9,all_context,per_variate,32.263027,-0.05961655,4.677798
shift_risk__layer_9__all_context__series_mean,shift_risk,9,all_context,series_mean,-35.66829,-3.0775898,1.2656506
shift_risk__layer_9__final_context__per_variate,shift_risk,9,final_context,per_variate,20.343338,-0.29855034,6.529738
shift_risk__layer_9__final_context__series_mean,shift_risk,9,final_context,series_mean,-38.570984,-2.976186,1.908896
shift_risk__layer_9__first_decode__per_variate,shift_risk,9,first_decode,per_variate,26.308405,-3.226688,3.9827673
shift_risk__layer_9__first_decode__series_mean,shift_risk,9,first_decode,series_mean,-34.14514,-2.5815766,-0.35898024
shift_risk__layer_10__all_context__per_variate,shift_risk,10,all_context,per_variate,26.910255,0.6494952,4.5605726
shift_risk__layer_10__all_context__series_mean,shift_risk,10,all_context,series_mean,-26.456345,-4.2193007,1.1898533
shift_risk__layer_10__final_context__per_variate,shift_risk,10,final_context,per_variate,19.0206,-0.329928,6.1851397
shift_risk__layer_10__final_context__series_mean,shift_risk,10,final_context,series_mean,-30.261023,-4.080792,1.7332095
shift_risk__layer_10__first_decode__per_variate,shift_risk,10,first_decode,per_variate,20.917562,-2.0690737,4.304548
shift_risk__layer_10__first_decode__series_mean,shift_risk,10,first_decode,series_mean,-27.85269,-2.8125057,0.0071395678
shift_risk__layer_11__all_context__per_variate,shift_risk,11,all_context,per_variate,25.755507,0.8430441,4.3764896
shift_risk__layer_11__all_context__series_mean,shift_risk,11,all_context,series_mean,-22.911093,-4.5643697,1.1191324
shift_risk__layer_11__final_context__per_variate,shift_risk,11,final_context,per_variate,18.472315,-0.3065726,5.872254
shift_risk__layer_11__final_context__series_mean,shift_risk,11,final_context,series_mean,-27.756596,-4.369248,1.6050674
shift_risk__layer_11__first_decode__per_variate,shift_risk,11,first_decode,per_variate,19.916767,-1.9235406,4.0592027
shift_risk__layer_11__first_decode__series_mean,shift_risk,11,first_decode,series_mean,-24.851456,-2.9491525,0.050030403
coordination__layer_-1__all_context__per_variate,coordination,-1,all_context,per_variate,7.0132923,0.43465945,-1.5508889
coordination__layer_-1__all_context__series_mean,coordination,-1,all_context,series_mean,6.3125095,1.3685006,-1.5681638
coordination__layer_-1__final_context__per_variate,coordination,-1,final_context,per_variate,6.8505187,0.82501715,-1.4985104
coordination__layer_-1__final_context__series_mean,coordination,-1,final_context,series_mean,3.8492699,4.3625984,-1.6076462
coordination__layer_-1__first_decode__per_variate,coordination,-1,first_decode,per_variate,8.175401,-1.0728416,-1.5628943
coordination__layer_-1__first_decode__series_mean,coordination,-1,first_decode,series_mean,6.256866,1.3360095,-1.598605
coordination__layer_0__all_context__per_variate,coordination,0,all_context,per_variate,7.994104,0.48163453,-1.4262398
coordination__layer_0__all_context__series_mean,coordination,0,all_context,series_mean,3.034281,1.9021106,-1.3955193
coordination__layer_0__final_context__per_variate,coordination,0,final_context,per_variate,8.617979,0.73007536,-1.4079703
coordination__layer_0__final_context__series_mean,coordination,0,final_context,series_mean,0.26876596,5.193287,-1.3327669
coordination__layer_0__first_decode__per_variate,coordination,0,first_decode,per_variate,10.769364,-1.381429,-1.5803611
coordination__layer_0__first_decode__series_mean,coordination,0,first_decode,series_mean,6.0565853,1.2758034,-1.5327194
coordination__layer_1__all_context__per_variate,coordination,1,all_context,per_variate,11.929434,0.7557423,-0.88677967
coordination__layer_1__all_context__series_mean,coordination,1,all_context,series_mean,1.2887727,2.2404823,-1.0424502
coordination__layer_1__final_context__per_variate,coordination,1,final_context,per_variate,12.56907,0.90982276,-0.9136494
coordination__layer_1__final_context__series_mean,coordination,1,final_context,series_mean,-4.561567,5.726267,-0.8563361
coordination__layer_1__first_decode__per_variate,coordination,1,first_decode,per_variate,17.222515,-1.4577965,-1.220476
coordination__layer_1__first_decode__series_mean,coordination,1,first_decode,series_mean,7.396795,1.3936151,-1.4329574
coordination__layer_2__all_context__per_variate,coordination,2,all_context,per_variate,12.874154,1.1316622,-0.3580477
coordination__layer_2__all_context__series_mean,coordination,2,all_context,series_mean,0.5341922,2.2820797,-0.6767275
coordination__layer_2__final_context__per_variate,coordination,2,final_context,per_variate,12.57928,1.2932869,-0.39867017
coordination__layer_2__final_context__series_mean,coordination,2,final_context,series_mean,-6.383488,5.678341,-0.42114648
coordination__layer_2__first_decode__per_variate,coordination,2,first_decode,per_variate,17.75193,-1.0498942,-0.85426277
coordination__layer_2__first_decode__series_mean,coordination,2,first_decode,series_mean,6.344939,1.6039243,-1.2661526
coordination__layer_3__all_context__per_variate,coordination,3,all_context,per_variate,13.640247,1.1951371,-0.12667914
coordination__layer_3__all_context__series_mean,coordination,3,all_context,series_mean,0.65761274,2.0867386,-0.4799258
coordination__layer_3__final_context__per_variate,coordination,3,final_context,per_variate,12.954337,1.2638515,-0.14158984
coordination__layer_3__final_context__series_mean,coordination,3,final_context,series_mean,-6.0628924,5.094157,-0.11876502
coordination__layer_3__first_decode__per_variate,coordination,3,first_decode,per_variate,17.936157,-0.8752505,-0.6395887
coordination__layer_3__first_decode__series_mean,coordination,3,first_decode,series_mean,5.8548975,1.6066238,-1.138997
coordination__layer_4__all_context__per_variate,coordination,4,all_context,per_variate,13.841756,1.2794315,-0.0003340563
coordination__layer_4__all_context__series_mean,coordination,4,all_context,series_mean,0.72594535,1.913929,-0.40770268
coordination__layer_4__final_context__per_variate,coordination,4,final_context,per_variate,12.438198,1.3241324,-0.016660457
coordination__layer_4__final_context__series_mean,coordination,4,final_context,series_mean,-5.1291976,4.393349,0.044071633
coordination__layer_4__first_decode__per_variate,coordination,4,first_decode,per_variate,17.306728,-0.6511054,-0.5147309
coordination__layer_4__first_decode__series_mean,coordination,4,first_decode,series_mean,4.9049096,1.713933,-1.0992901
coordination__layer_5__all_context__per_variate,coordination,5,all_context,per_variate,13.551893,1.3259922,0.13494623
coordination__layer_5__all_context__series_mean,coordination,5,all_context,series_mean,1.0817415,1.7021848,-0.32254165
coordination__layer_5__final_context__per_variate,coordination,5,final_context,per_variate,11.747483,1.2839879,0.17617466
coordination__layer_5__final_context__series_mean,coordination,5,final_context,series_mean,-4.6526604,3.8167238,0.21903689
coordination__layer_5__first_decode__per_variate,coordination,5,first_decode,per_variate,16.478365,-0.52742624,-0.35328773
coordination__layer_5__first_decode__series_mean,coordination,5,first_decode,series_mean,4.5852427,1.6213323,-1.0202152
coordination__layer_6__all_context__per_variate,coordination,6,all_context,per_variate,14.241067,1.3979408,0.19648863
coordination__layer_6__all_context__series_mean,coordination,6,all_context,series_mean,1.2120373,1.5387814,-0.31817147
coordination__layer_6__final_context__per_variate,coordination,6,final_context,per_variate,12.407489,1.202046,0.25370708
coordination__layer_6__final_context__series_mean,coordination,6,final_context,series_mean,-4.833382,3.4622948,0.2619174
coordination__layer_6__first_decode__per_variate,coordination,6,first_decode,per_variate,16.973625,-0.47028273,-0.26970074
coordination__layer_6__first_decode__series_mean,coordination,6,first_decode,series_mean,3.8282864,1.5970874,-1.0208799
coordination__layer_7__all_context__per_variate,coordination,7,all_context,per_variate,15.121239,1.3355865,0.2480859
coordination__layer_7__all_context__series_mean,coordination,7,all_context,series_mean,1.2749904,1.4629527,-0.36628956
coordination__layer_7__final_context__per_variate,coordination,7,final_context,per_variate,12.501291,1.1632283,0.2985388
coordination__layer_7__final_context__series_mean,coordination,7,final_context,series_mean,-4.6124153,3.2492166,0.21006958
coordination__layer_7__first_decode__per_variate,coordination,7,first_decode,per_variate,16.728693,-0.39264387,-0.21343271
coordination__layer_7__first_decode__series_mean,coordination,7,first_decode,series_mean,3.2470872,1.6723511,-1.075999
coordination__layer_8__all_context__per_variate,coordination,8,all_context,per_variate,16.18139,1.1870633,0.28430414
coordination__layer_8__all_context__series_mean,coordination,8,all_context,series_mean,1.699549,1.2701434,-0.4716691
coordination__layer_8__final_context__per_variate,coordination,8,final_context,per_variate,13.118694,1.0201396,0.34177405
coordination__layer_8__final_context__series_mean,coordination,8,final_context,series_mean,-3.361151,2.7906797,0.03903674
coordination__layer_8__first_decode__per_variate,coordination,8,first_decode,per_variate,16.632809,-0.34753206,-0.1133634
coordination__layer_8__first_decode__series_mean,coordination,8,first_decode,series_mean,2.4459054,1.7330143,-1.09348
coordination__layer_9__all_context__per_variate,coordination,9,all_context,per_variate,17.238924,1.0659319,0.23036318
coordination__layer_9__all_context__series_mean,coordination,9,all_context,series_mean,1.7126504,1.2792826,-0.5835172
coordination__layer_9__final_context__per_variate,coordination,9,final_context,per_variate,14.252932,0.8705446,0.3272871
coordination__layer_9__final_context__series_mean,coordination,9,final_context,series_mean,-2.611354,2.6376576,-0.08326173
coordination__layer_9__first_decode__per_variate,coordination,9,first_decode,per_variate,16.35701,-0.20579126,-0.07843691
coordination__layer_9__first_decode__series_mean,coordination,9,first_decode,series_mean,1.443379,2.024615,-1.0701411
coordination__layer_10__all_context__per_variate,coordination,10,all_context,per_variate,14.785133,1.3673548,0.109586716
coordination__layer_10__all_context__series_mean,coordination,10,all_context,series_mean,3.1480606,1.0669365,-0.6836924
coordination__layer_10__final_context__per_variate,coordination,10,final_context,per_variate,12.484325,1.1138642,0.2790108
coordination__layer_10__final_context__series_mean,coordination,10,final_context,series_mean,-0.1974287,2.1978152,-0.2349769
coordination__layer_10__first_decode__per_variate,coordination,10,first_decode,per_variate,14.037042,0.25666723,-0.011334201
coordination__layer_10__first_decode__series_mean,coordination,10,first_decode,series_mean,3.0973938,1.9255303,-1.0266061
coordination__layer_11__all_context__per_variate,coordination,11,all_context,per_variate,13.710164,1.4989384,-0.009002742
coordination__layer_11__all_context__series_mean,coordination,11,all_context,series_mean,3.0112262,1.0965103,-0.7584703
coordination__layer_11__final_context__per_variate,coordination,11,final_context,per_variate,11.521602,1.202791,0.16352737
coordination__layer_11__final_context__series_mean,coordination,11,final_context,series_mean,-0.9131824,2.2064102,-0.38398454
coordination__layer_11__first_decode__per_variate,coordination,11,first_decode,per_variate,13.399041,0.35846925,-0.085193954
coordination__layer_11__first_decode__series_mean,coordination,11,first_decode,series_mean,2.9508438,1.9919449,-1.0625954
