name,label,layer,token_position,pooling_mode,pc_1,pc_2,pc_3
future_burstiness__layer_0__all_context__per_variate,future_burstiness,0,all_context,per_variate,8.443891,-1.5023037,0.17408068
future_burstiness__layer_0__all_context__series_mean,future_burstiness,0,all_context,series_mean,-14.095577,1.403323,2.8689735
future_burstiness__layer_0__final_context__per_variate,future_burstiness,0,final_context,per_variate,1.5971248,2.733974,0.8448426
future_burstiness__layer_0__final_context__series_mean,future_burstiness,0,final_context,series_mean,-16.59159,3.9467974,3.3069024
future_burstiness__layer_0__first_decode__per_variate,future_burstiness,0,first_decode,per_variate,10.33814,-1.1868603,0.73477125
future_burstiness__layer_0__first_decode__series_mean,future_burstiness,0,first_decode,series_mean,-5.8253646,-1.8845164,2.5548925
future_burstiness__layer_1__all_context__per_variate,future_burstiness,1,all_context,per_variate,14.551009,-0.88644385,-1.650743
future_burstiness__layer_1__all_context__series_mean,future_burstiness,1,all_context,series_mean,-34.354416,2.3458626,4.298008
future_burstiness__layer_1__final_context__per_variate,future_burstiness,1,final_context,per_variate,-0.9764275,4.2159495,-0.75463504
future_burstiness__layer_1__final_context__series_mean,future_burstiness,1,final_context,series_mean,-40.41395,5.5415835,4.515731
future_burstiness__layer_1__first_decode__per_variate,future_burstiness,1,first_decode,per_variate,20.63275,-0.886683,-1.7778304
future_burstiness__layer_1__first_decode__series_mean,future_burstiness,1,first_decode,series_mean,-11.907327,-1.6946119,2.0494816
future_burstiness__layer_2__all_context__per_variate,future_burstiness,2,all_context,per_variate,17.065248,-0.25219476,-1.7208695
future_burstiness__layer_2__all_context__series_mean,future_burstiness,2,all_context,series_mean,-39.002872,1.5064352,4.1188865
future_burstiness__layer_2__final_context__per_variate,future_burstiness,2,final_context,per_variate,0.5537553,4.600811,-0.84860396
future_burstiness__layer_2__final_context__series_mean,future_burstiness,2,final_context,series_mean,-44.81738,4.637081,4.2426906
future_burstiness__layer_2__first_decode__per_variate,future_burstiness,2,first_decode,per_variate,21.990782,-0.101643234,-1.949511
future_burstiness__layer_2__first_decode__series_mean,future_burstiness,2,first_decode,series_mean,-14.552216,-2.0643315,1.5704093
future_burstiness__layer_3__all_context__per_variate,future_burstiness,3,all_context,per_variate,20.856018,-0.14250708,-1.2654752
future_burstiness__layer_3__all_context__series_mean,future_burstiness,3,all_context,series_mean,-39.488457,0.47673038,3.0508626
future_burstiness__layer_3__final_context__per_variate,future_burstiness,3,final_context,per_variate,5.057784,4.194735,-0.6324671
future_burstiness__layer_3__final_context__series_mean,future_burstiness,3,final_context,series_mean,-44.24442,3.2772048,3.0747654
future_burstiness__layer_3__first_decode__per_variate,future_burstiness,3,first_decode,per_variate,24.090775,0.22830348,-1.6705389
future_burstiness__layer_3__first_decode__series_mean,future_burstiness,3,first_decode,series_mean,-17.097948,-2.2729354,0.6649449
future_burstiness__layer_4__all_context__per_variate,future_burstiness,4,all_context,per_variate,23.148617,-0.053904325,-0.7597017
future_burstiness__layer_4__all_context__series_mean,future_burstiness,4,all_context,series_mean,-38.082397,-0.52029574,2.1790586
future_burstiness__layer_4__final_context__per_variate,future_burstiness,4,final_context,per_variate,9.347683,3.5356023,-0.41316596
future_burstiness__layer_4__final_context__series_mean,future_burstiness,4,final_context,series_mean,-40.869587,1.7396923,2.1394775
future_burstiness__layer_4__first_decode__per_variate,future_burstiness,4,first_decode,per_variate,24.025845,0.60670525,-1.3560963
future_burstiness__layer_4__first_decode__series_mean,future_burstiness,4,first_decode,series_mean,-20.185108,-2.1537704,-0.074276686
future_burstiness__layer_5__all_context__per_variate,future_burstiness,5,all_context,per_variate,26.033396,-0.027327808,-0.07580471
future_burstiness__layer_5__all_context__series_mean,future_burstiness,5,all_context,series_mean,-37.124485,-1.3230885,1.2996938
future_burstiness__layer_5__final_context__per_variate,future_burstiness,5,final_context,per_variate,12.520818,3.2064376,0.05292337
future_burstiness__layer_5__final_context__series_mean,future_burstiness,5,final_context,series_mean,-38.898132,0.55048,1.2737969
future_burstiness__layer_5__first_decode__per_variate,future_burstiness,5,first_decode,per_variate,25.982885,0.74552524,-0.83769137
future_burstiness__layer_5__first_decode__series_mean,future_burstiness,5,first_decode,series_mean,-21.396769,-2.389528,-0.90078735
future_burstiness__layer_6__all_context__per_variate,future_burstiness,6,all_context,per_variate,27.752787,0.007336339,0.701529
future_burstiness__layer_6__all_context__series_mean,future_burstiness,6,all_context,series_mean,-36.03561,-2.2763271,-0.3485092
future_burstiness__layer_6__final_context__per_variate,future_burstiness,6,final_context,per_variate,14.967954,2.957551,0.5706836
future_burstiness__layer_6__final_context__series_mean,future_burstiness,6,final_context,series_mean,-38.325333,-0.51979333,-0.518597
future_burstiness__layer_6__first_decode__per_variate,future_burstiness,6,first_decode,per_variate,27.202421,0.8377393,-0.31716582
future_burstiness__layer_6__first_decode__series_mean,future_burstiness,6,first_decode,series_mean,-23.799149,-2.7020473,-2.6083703
future_burstiness__layer_7__all_context__per_variate,future_burstiness,7,all_context,per_variate,29.774471,-0.110307366,1.5090601
future_burstiness__layer_7__all_context__series_mean,future_burstiness,7,all_context,series_mean,-36.69932,-2.6326122,-1.1211247
future_burstiness__layer_7__final_context__per_variate,future_burstiness,7,final_context,per_variate,17.281555,2.686662,1.271898
future_burstiness__layer_7__final_context__series_mean,future_burstiness,7,final_context,series_mean,-38.530754,-1.0865846,-1.3539429
future_burstiness__layer_7__first_decode__per_variate,future_burstiness,7,first_decode,per_variate,28.56256,0.8425806,0.35704708
future_burstiness__layer_7__first_decode__series_mean,future_burstiness,7,first_decode,series_mean,-26.969276,-2.4738994,-3.10663
future_burstiness__layer_8__all_context__per_variate,future_burstiness,8,all_context,per_variate,31.888048,-0.38041106,1.8942851
future_burstiness__layer_8__all_context__series_mean,future_burstiness,8,all_context,series_mean,-36.750217,-3.0941832,-1.8469561
future_burstiness__layer_8__final_context__per_variate,future_burstiness,8,final_context,per_variate,21.783722,1.8538824,1.4360458
future_burstiness__layer_8__final_context__series_mean,future_burstiness,8,final_context,series_mean,-38.16717,-1.7007864,-2.1872573
future_burstiness__layer_8__first_decode__per_variate,future_burstiness,8,first_decode,per_variate,28.78013,0.941486,0.59327435
future_burstiness__layer_8__first_decode__series_mean,future_burstiness,8,first_decode,series_mean,-31.688002,-1.8664675,-3.3508055
future_burstiness__layer_9__all_context__per_variate,future_burstiness,9,all_context,per_variate,32.789463,-0.609547,2.0637887
future_burstiness__layer_9__all_context__series_mean,future_burstiness,9,all_context,series_mean,-36.21393,-3.335181,-2.0295186
future_burstiness__layer_9__final_context__per_variate,future_burstiness,9,final_context,per_variate,25.239056,1.1195225,1.3332771
future_burstiness__layer_9__final_context__series_mean,future_burstiness,9,final_context,series_mean,-38.402782,-1.9437418,-2.5475984
future_burstiness__layer_9__first_decode__per_variate,future_burstiness,9,first_decode,per_variate,29.389996,0.90056956,0.77200365
future_burstiness__layer_9__first_decode__series_mean,future_burstiness,9,first_decode,series_mean,-34.785828,-1.229812,-2.746884
future_burstiness__layer_10__all_context__per_variate,future_burstiness,10,all_context,per_variate,26.850613,0.048611153,1.8497297
future_burstiness__layer_10__all_context__series_mean,future_burstiness,10,all_context,series_mean,-27.592077,-4.7370644,-1.8629864
future_burstiness__layer_10__final_context__per_variate,future_burstiness,10,final_context,per_variate,21.486763,1.2942626,0.8728474
future_burstiness__layer_10__final_context__series_mean,future_burstiness,10,final_context,series_mean,-30.56127,-3.3041193,-2.5363069
future_burstiness__layer_10__first_decode__per_variate,future_burstiness,10,first_decode,per_variate,23.452702,1.7359365,0.7493765
future_burstiness__layer_10__first_decode__series_mean,future_burstiness,10,first_decode,series_mean,-27.760899,-2.03691,-2.0331385
future_burstiness__layer_11__all_context__per_variate,future_burstiness,11,all_context,per_variate,21.557436,0.7220197,1.7554921
future_burstiness__layer_11__all_context__series_mean,future_burstiness,11,all_context,series_mean,-25.566357,-5.1022363,-1.6728662
future_burstiness__layer_11__final_context__per_variate,future_burstiness,11,final_context,per_variate,17.32306,1.7176487,0.7233354
future_burstiness__layer_11__final_context__series_mean,future_burstiness,11,final_context,series_mean,-28.177994,-3.760239,-2.4088376
future_burstiness__layer_11__first_decode__per_variate,future_burstiness,11,first_decode,per_variate,19.170603,2.261961,0.662782
future_burstiness__layer_11__first_decode__series_mean,future_burstiness,11,first_decode,series_mean,-25.319384,-2.3422382,-1.6238075
shift_risk__layer_-1__all_context__per_variate,shift_risk,-1,all_context,per_variate,4.730972,0.9204679,0.8683993
shift_risk__layer_-1__all_context__series_mean,shift_risk,-1,all_context,series_mean,6.17237,-1.2384955,0.6957412
shift_risk__layer_-1__final_context__per_variate,shift_risk,-1,final_context,per_variate,1.345678,5.664801,1.3265103
shift_risk__layer_-1__final_context__series_mean,shift_risk,-1,final_context,series_mean,3.308899,3.071832,1.0248988
shift_risk__layer_-1__first_decode__per_variate,shift_risk,-1,first_decode,per_variate,5.013322,0.2033414,0.7854655
shift_risk__layer_-1__first_decode__series_mean,shift_risk,-1,first_decode,series_mean,7.0920277,-2.8629158,0.53992814
shift_risk__layer_0__all_context__per_variate,shift_risk,0,all_context,per_variate,5.032977,1.1539267,0.63130015
shift_risk__layer_0__all_context__series_mean,shift_risk,0,all_context,series_mean,-14.061452,1.6273597,2.9392264
shift_risk__layer_0__final_context__per_variate,shift_risk,0,final_context,per_variate,-4.2185197,6.9807997,1.6087933
shift_risk__layer_0__final_context__series_mean,shift_risk,0,final_context,series_mean,-18.82225,6.422407,3.4389193
shift_risk__layer_0__first_decode__per_variate,shift_risk,0,first_decode,per_variate,8.321661,-0.52071655,1.0944031
shift_risk__layer_0__first_decode__series_mean,shift_risk,0,first_decode,series_mean,-6.825065,-1.4030818,2.6860757
shift_risk__layer_1__all_context__per_variate,shift_risk,1,all_context,per_variate,9.621436,2.3227193,-1.9755993
shift_risk__layer_1__all_context__series_mean,shift_risk,1,all_context,series_mean,-32.530605,2.7383347,3.8238535
shift_risk__layer_1__final_context__per_variate,shift_risk,1,final_context,per_variate,-9.237494,9.070211,-1.1228906
shift_risk__layer_1__final_context__series_mean,shift_risk,1,final_context,series_mean,-42.643585,8.102783,4.1787987
shift_risk__layer_1__first_decode__per_variate,shift_risk,1,first_decode,per_variate,21.376314,-0.20053388,-2.4054928
shift_risk__layer_1__first_decode__series_mean,shift_risk,1,first_decode,series_mean,-10.347242,-1.2516595,1.7331356
shift_risk__layer_2__all_context__per_variate,shift_risk,2,all_context,per_variate,10.818512,3.3782434,-2.3682017
shift_risk__layer_2__all_context__series_mean,shift_risk,2,all_context,series_mean,-37.43448,2.1689687,3.568768
shift_risk__layer_2__final_context__per_variate,shift_risk,2,final_context,per_variate,-9.441672,9.965616,-1.7126075
shift_risk__layer_2__final_context__series_mean,shift_risk,2,final_context,series_mean,-47.68266,7.366393,3.7534854
shift_risk__layer_2__first_decode__per_variate,shift_risk,2,first_decode,per_variate,21.651943,1.0207227,-2.8015773
shift_risk__layer_2__first_decode__series_mean,shift_risk,2,first_decode,series_mean,-13.362981,-1.4274113,1.1951396
shift_risk__layer_3__all_context__per_variate,shift_risk,3,all_context,per_variate,13.916876,3.5790927,-2.2160125
shift_risk__layer_3__all_context__series_mean,shift_risk,3,all_context,series_mean,-38.43576,1.3196381,2.4817662
shift_risk__layer_3__final_context__per_variate,shift_risk,3,final_context,per_variate,-5.3802342,9.561476,-1.9746509
shift_risk__layer_3__final_context__series_mean,shift_risk,3,final_context,series_mean,-47.454502,6.0062485,2.4704022
shift_risk__layer_3__first_decode__per_variate,shift_risk,3,first_decode,per_variate,22.342308,1.6506302,-2.745195
shift_risk__layer_3__first_decode__series_mean,shift_risk,3,first_decode,series_mean,-16.306025,-1.5261135,0.24021125
shift_risk__layer_4__all_context__per_variate,shift_risk,4,all_context,per_variate,15.152067,3.7803745,-1.9607229
shift_risk__layer_4__all_context__series_mean,shift_risk,4,all_context,series_mean,-37.952423,0.54204726,1.5872933
shift_risk__layer_4__final_context__per_variate,shift_risk,4,final_context,per_variate,-1.860582,8.948664,-2.143394
shift_risk__layer_4__final_context__series_mean,shift_risk,4,final_context,series_mean,-44.52333,4.4705477,1.4195797
shift_risk__layer_4__first_decode__per_variate,shift_risk,4,first_decode,per_variate,20.149918,2.4373386,-2.689239
shift_risk__layer_4__first_decode__series_mean,shift_risk,4,first_decode,series_mean,-20.11527,-1.314571,-0.5701743
shift_risk__layer_5__all_context__per_variate,shift_risk,5,all_context,per_variate,16.306965,3.891911,-1.6856159
shift_risk__layer_5__all_context__series_mean,shift_risk,5,all_context,series_mean,-38.200287,-0.08233056,0.61279655
shift_risk__layer_5__final_context__per_variate,shift_risk,5,final_context,per_variate,-0.4770856,8.668897,-2.2492657
shift_risk__layer_5__final_context__series_mean,shift_risk,5,final_context,series_mean,-43.61759,3.3678403,0.34562677
shift_risk__layer_5__first_decode__per_variate,shift_risk,5,first_decode,per_variate,19.906593,2.8349576,-2.7058015
shift_risk__layer_5__first_decode__series_mean,shift_risk,5,first_decode,series_mean,-22.279037,-1.4751276,-1.5576878
shift_risk__layer_6__all_context__per_variate,shift_risk,6,all_context,per_variate,17.369854,3.9108286,-1.3731775
shift_risk__layer_6__all_context__series_mean,shift_risk,6,all_context,series_mean,-37.704716,-0.9551197,-1.1569209
shift_risk__layer_6__final_context__per_variate,shift_risk,6,final_context,per_variate,1.1345484,8.365401,-2.3885467
shift_risk__layer_6__final_context__series_mean,shift_risk,6,final_context,series_mean,-43.382915,2.3175638,-1.6288073
shift_risk__layer_6__first_decode__per_variate,shift_risk,6,first_decode,per_variate,19.87814,2.9950747,-2.8257358
shift_risk__layer_6__first_decode__series_mean,shift_risk,6,first_decode,series_mean,-25.054773,-1.8021104,-3.4922383
shift_risk__layer_7__all_context__per_variate,shift_risk,7,all_context,per_variate,19.808884,3.6612985,-0.76092124
shift_risk__layer_7__all_context__series_mean,shift_risk,7,all_context,series_mean,-38.168896,-1.3286614,-1.9006423
shift_risk__layer_7__final_context__per_variate,shift_risk,7,final_context,per_variate,4.1157417,7.8760185,-1.929321
shift_risk__layer_7__final_context__series_mean,shift_risk,7,final_context,series_mean,-43.225994,1.7053462,-2.4045973
shift_risk__layer_7__first_decode__per_variate,shift_risk,7,first_decode,per_variate,20.966677,2.976459,-2.381426
shift_risk__layer_7__first_decode__series_mean,shift_risk,7,first_decode,series_mean,-27.97908,-1.6790305,-4.0763288
shift_risk__layer_8__all_context__per_variate,shift_risk,8,all_context,per_variate,22.878477,3.207501,-0.43643892
shift_risk__layer_8__all_context__series_mean,shift_risk,8,all_context,series_mean,-37.844498,-1.8207667,-2.5579405
shift_risk__layer_8__final_context__per_variate,shift_risk,8,final_context,per_variate,10.065986,6.7288804,-1.8333707
shift_risk__layer_8__final_context__series_mean,shift_risk,8,final_context,series_mean,-41.484905,0.83324957,-3.1537519
shift_risk__layer_8__first_decode__per_variate,shift_risk,8,first_decode,per_variate,20.192131,3.2518144,-2.1764958
shift_risk__layer_8__first_decode__series_mean,shift_risk,8,first_decode,series_mean,-32.596127,-1.0919224,-4.3636904
shift_risk__layer_9__all_context__per_variate,shift_risk,9,all_context,per_variate,27.103502,2.5394828,-0.20805515
shift_risk__layer_9__all_context__series_mean,shift_risk,9,all_context,series_mean,-36.039368,-2.2325115,-2.615962
shift_risk__layer_9__final_context__per_variate,shift_risk,9,final_context,per_variate,17.098545,5.522445,-1.7901802
shift_risk__layer_9__final_context__series_mean,shift_risk,9,final_context,series_mean,-39.920948,0.2939327,-3.325973
shift_risk__layer_9__first_decode__per_variate,shift_risk,9,first_decode,per_variate,22.43784,3.1655715,-1.7687359
shift_risk__layer_9__first_decode__series_mean,shift_risk,9,first_decode,series_mean,-35.310757,-0.48622996,-3.6874363
shift_risk__layer_10__all_context__per_variate,shift_risk,10,all_context,per_variate,23.252275,3.0031404,-0.23223343
shift_risk__layer_10__all_context__series_mean,shift_risk,10,all_context,series_mean,-26.844183,-3.6752572,-2.382004
shift_risk__layer_10__final_context__per_variate,shift_risk,10,final_context,per_variate,16.343204,5.3490415,-1.940908
shift_risk__layer_10__final_context__series_mean,shift_risk,10,final_context,series_mean,-30.875095,-1.3395649,-3.2788167
shift_risk__layer_10__first_decode__per_variate,shift_risk,10,first_decode,per_variate,18.602049,3.977888,-1.3325944
shift_risk__layer_10__first_decode__series_mean,shift_risk,10,first_decode,series_mean,-28.38451,-1.2030553,-2.7933216
shift_risk__layer_11__all_context__per_variate,shift_risk,11,all_context,per_variate,20.52603,3.32777,-0.1941589
shift_risk__layer_11__all_context__series_mean,shift_risk,11,all_context,series_mean,-24.381607,-4.0857735,-2.1633987
shift_risk__layer_11__final_context__per_variate,shift_risk,11,final_context,per_variate,14.702964,5.426283,-1.9371226
shift_risk__layer_11__final_context__series_mean,shift_risk,11,final_context,series_mean,-27.95504,-1.9142858,-3.1320782
shift_risk__layer_11__first_decode__per_variate,shift_risk,11,first_decode,per_variate,16.470339,4.2284136,-1.2773277
shift_risk__layer_11__first_decode__series_mean,shift_risk,11,first_decode,series_mean,-25.57707,-1.580943,-2.386029
coordination__layer_-1__all_context__per_variate,coordination,-1,all_context,per_variate,4.9591146,0.5683495,0.8193556
coordination__layer_-1__all_context__series_mean,coordination,-1,all_context,series_mean,5.8871117,-0.8933766,0.6996744
coordination__layer_-1__final_context__per_variate,coordination,-1,final_context,per_variate,3.1094594,3.0426447,0.93222886
coordination__layer_-1__final_context__series_mean,coordination,-1,final_context,series_mean,3.296212,2.793614,0.99374425
coordination__layer_-1__first_decode__per_variate,coordination,-1,first_decode,per_variate,5.116238,-0.06378087,0.73132783
coordination__layer_-1__first_decode__series_mean,coordination,-1,first_decode,series_mean,6.0479755,-1.4173154,0.66302085
coordination__layer_0__all_context__per_variate,coordination,0,all_context,per_variate,1.9363283,1.0939947,1.0614917
coordination__layer_0__all_context__series_mean,coordination,0,all_context,series_mean,2.6958597,-0.42152822,1.0572416
coordination__layer_0__final_context__per_variate,coordination,0,final_context,per_variate,-0.69994956,3.7266772,1.3829653
coordination__layer_0__final_context__series_mean,coordination,0,final_context,series_mean,-1.8252448,3.7979305,1.5413611
coordination__layer_0__first_decode__per_variate,coordination,0,first_decode,per_variate,5.3347726,-0.28848436,1.0356787
coordination__layer_0__first_decode__series_mean,coordination,0,first_decode,series_mean,3.8144777,-1.354049,1.1945
coordination__layer_1__all_context__per_variate,coordination,1,all_context,per_variate,-0.71530294,2.0018682,-0.074652925
coordination__layer_1__all_context__series_mean,coordination,1,all_context,series_mean,1.1343008,0.024165493,0.4464074
coordination__layer_1__final_context__per_variate,coordination,1,final_context,per_variate,-5.3269715,4.942675,-0.0020712698
coordination__layer_1__final_context__series_mean,coordination,1,final_context,series_mean,-9.214607,4.833821,0.9983213
coordination__layer_1__first_decode__per_variate,coordination,1,first_decode,per_variate,7.534617,0.2800015,-0.8750471
coordination__layer_1__first_decode__series_mean,coordination,1,first_decode,series_mean,5.922032,-1.1883689,0.13919458
coordination__layer_2__all_context__per_variate,coordination,2,all_context,per_variate,-2.270426,2.4812639,-0.45351624
coordination__layer_2__all_context__series_mean,coordination,2,all_context,series_mean,-0.11271506,0.24674036,0.25785974
coordination__layer_2__final_context__per_variate,coordination,2,final_context,per_variate,-7.258587,5.4508576,-0.4975241
coordination__layer_2__final_context__series_mean,coordination,2,final_context,series_mean,-11.035265,4.9327226,0.6288447
coordination__layer_2__first_decode__per_variate,coordination,2,first_decode,per_variate,7.097421,0.86300594,-1.3868394
coordination__layer_2__first_decode__series_mean,coordination,2,first_decode,series_mean,4.775751,-0.7989067,-0.21699232
coordination__layer_3__all_context__per_variate,coordination,3,all_context,per_variate,-1.8136593,2.508857,-0.77697164
coordination__layer_3__all_context__series_mean,coordination,3,all_context,series_mean,-0.4200133,0.1952832,0.07039765
coordination__layer_3__final_context__per_variate,coordination,3,final_context,per_variate,-6.3113937,5.304868,-0.94298166
coordination__layer_3__final_context__series_mean,coordination,3,final_context,series_mean,-10.576024,4.471101,0.2453037
coordination__layer_3__first_decode__per_variate,coordination,3,first_decode,per_variate,6.680363,1.2125007,-1.696619
coordination__layer_3__first_decode__series_mean,coordination,3,first_decode,series_mean,4.0451884,-0.6260826,-0.43692815
coordination__layer_4__all_context__per_variate,coordination,4,all_context,per_variate,-2.927939,2.72182,-0.9420678
coordination__layer_4__all_context__series_mean,coordination,4,all_context,series_mean,-1.154373,0.14357138,-0.07723772
coordination__layer_4__final_context__per_variate,coordination,4,final_context,per_variate,-6.6537905,5.257124,-1.2183195
coordination__layer_4__final_context__series_mean,coordination,4,final_context,series_mean,-9.649098,3.8487642,-0.14099132
coordination__layer_4__first_decode__per_variate,coordination,4,first_decode,per_variate,3.0317457,1.9199253,-1.897581
coordination__layer_4__first_decode__series_mean,coordination,4,first_decode,series_mean,2.2434134,-0.35094926,-0.6403877
coordination__layer_5__all_context__per_variate,coordination,5,all_context,per_variate,-2.561521,2.656886,-1.0075593
coordination__layer_5__all_context__series_mean,coordination,5,all_context,series_mean,-1.5218381,0.0078251455,-0.25332195
coordination__layer_5__final_context__per_variate,coordination,5,final_context,per_variate,-5.6650286,5.0237694,-1.4051944
coordination__layer_5__final_context__series_mean,coordination,5,final_context,series_mean,-9.674838,3.413453,-0.46606436
coordination__layer_5__first_decode__per_variate,coordination,5,first_decode,per_variate,2.023505,2.1439257,-2.0793889
coordination__layer_5__first_decode__series_mean,coordination,5,first_decode,series_mean,1.440637,-0.3128417,-0.93013895
coordination__layer_6__all_context__per_variate,coordination,6,all_context,per_variate,-1.264628,2.3896255,-1.1371582
coordination__layer_6__all_context__series_mean,coordination,6,all_context,series_mean,-1.92963,-0.11558154,-0.5127845
coordination__layer_6__final_context__per_variate,coordination,6,final_context,per_variate,-4.4321704,4.716515,-1.665466
coordination__layer_6__final_context__series_mean,coordination,6,final_context,series_mean,-9.872374,3.054693,-0.89221025
coordination__layer_6__first_decode__per_variate,coordination,6,first_decode,per_variate,1.6350483,2.1705458,-2.260687
coordination__layer_6__first_decode__series_mean,coordination,6,first_decode,series_mean,0.40057713,-0.25088522,-1.2750628
coordination__layer_7__all_context__per_variate,coordination,7,all_context,per_variate,-1.0556374,2.334399,-1.0372151
coordination__layer_7__all_context__series_mean,coordination,7,all_context,series_mean,-1.7957709,-0.25144416,-0.5112522
coordination__layer_7__final_context__per_variate,coordination,7,final_context,per_variate,-3.6600757,4.54029,-1.5923084
coordination__layer_7__final_context__series_mean,coordination,7,final_context,series_mean,-9.466111,2.7301917,-0.98347133
coordination__layer_7__first_decode__per_variate,coordination,7,first_decode,per_variate,0.76249826,2.371768,-2.0182414
coordination__layer_7__first_decode__series_mean,coordination,7,first_decode,series_mean,-0.004909702,-0.24567679,-1.309476
coordination__layer_8__all_context__per_variate,coordination,8,all_context,per_variate,0.19038464,2.0315192,-1.0880053
coordination__layer_8__all_context__series_mean,coordination,8,all_context,series_mean,-1.7619566,-0.37669814,-0.55280316
coordination__layer_8__final_context__per_variate,coordination,8,final_context,per_variate,-1.7905465,4.1040063,-1.6645966
coordination__layer_8__final_context__series_mean,coordination,8,final_context,series_mean,-8.039055,2.184927,-1.2168944
coordination__layer_8__first_decode__per_variate,coordination,8,first_decode,per_variate,0.2978483,2.5194287,-1.7954514
coordination__layer_8__first_decode__series_mean,coordination,8,first_decode,series_mean,-1.172572,-0.11248831,-1.3275135
coordination__layer_9__all_context__per_variate,coordination,9,all_context,per_variate,2.0219746,1.6900003,-1.0098588
coordination__layer_9__all_context__series_mean,coordination,9,all_context,series_mean,-1.5644674,-0.4393997,-0.3017354
coordination__layer_9__final_context__per_variate,coordination,9,final_context,per_variate,0.6688173,3.6267638,-1.6884456
coordination__layer_9__final_context__series_mean,coordination,9,final_context,series_mean,-6.59931,1.7950885,-1.1901315
coordination__layer_9__first_decode__per_variate,coordination,9,first_decode,per_variate,1.9002938,2.3744342,-1.3413132
coordination__layer_9__first_decode__series_mean,coordination,9,first_decode,series_mean,-2.1164424,0.09594935,-0.9752806
coordination__layer_10__all_context__per_variate,coordination,10,all_context,per_variate,3.2433634,1.3592292,-0.9617391
coordination__layer_10__all_context__series_mean,coordination,10,all_context,series_mean,0.63814837,-0.8431493,-0.19974715
coordination__layer_10__final_context__per_variate,coordination,10,final_context,per_variate,1.5428602,3.3073852,-1.7134186
coordination__layer_10__final_context__series_mean,coordination,10,final_context,series_mean,-3.0062237,0.9967162,-1.2240875
coordination__layer_10__first_decode__per_variate,coordination,10,first_decode,per_variate,3.1031513,2.1785395,-1.0512002
coordination__layer_10__first_decode__series_mean,coordination,10,first_decode,series_mean,-0.34236866,-0.13237007,-0.67290074
coordination__layer_11__all_context__per_variate,coordination,11,all_context,per_variate,2.4988182,1.3751266,-0.84470886
coordination__layer_11__all_context__series_mean,coordination,11,all_context,series_mean,0.5072524,-0.8666462,-0.10403147
coordination__layer_11__final_context__per_variate,coordination,11,final_context,per_variate,1.1197255,3.2384503,-1.6465701
coordination__layer_11__final_context__series_mean,coordination,11,final_context,series_mean,-2.8594756,0.82393336,-1.1801738
coordination__layer_11__first_decode__per_variate,coordination,11,first_decode,per_variate,2.5605705,2.2362359,-0.7951395
coordination__layer_11__first_decode__series_mean,coordination,11,first_decode,series_mean,-0.46557334,-0.1614177,-0.50281805
