label,epoch,field,n,mean,ci_half,run_arm
future_sparsity,7.0,train_loss,5,0.009701634546363747,0.005002054954850199,fno
future_sparsity,7.0,val_loss,5,0.007005008141239807,0.002901685853816523,fno
future_sparsity,8.0,epoch_time_s,5,0.37529914600308983,0.14950192754579833,fno
future_sparsity,8.0,train_loss,5,0.009195849821689228,0.004506675122313896,fno
future_sparsity,8.0,val_loss,5,0.0058955506558670615,0.001777942651537132,fno
future_sparsity,9.0,epoch_time_s,5,0.3054810539993923,0.057601753379338816,fno
future_sparsity,9.0,train_loss,5,0.008544202992560113,0.003871441212182384,fno
future_sparsity,9.0,val_loss,5,0.005803205092869793,0.002471630721346453,fno
future_sparsity,10.0,epoch_time_s,5,0.3211727374000475,0.07988746321375155,fno
future_sparsity,10.0,train_loss,5,0.007887281608067988,0.0032029250891133366,fno
future_sparsity,10.0,val_loss,5,0.005364758625107614,0.0019081425956937266,fno
future_sparsity,11.0,epoch_time_s,5,0.31245098760118706,0.0652908269690876,fno
future_sparsity,11.0,train_loss,5,0.007523244938807357,0.0030385375138249635,fno
future_sparsity,11.0,val_loss,5,0.006111350020911148,0.001637358973564869,fno
future_sparsity,12.0,epoch_time_s,5,0.31250101919285955,0.06546322508863944,fno
future_sparsity,12.0,train_loss,5,0.007148676383492984,0.00280121545179725,fno
future_sparsity,12.0,val_loss,5,0.005703405390766586,0.001640515828872674,fno
future_sparsity,13.0,epoch_time_s,5,0.30643805919680744,0.05889852984735624,fno
future_sparsity,13.0,train_loss,5,0.006635554649105616,0.002546168817476317,fno
future_sparsity,13.0,val_loss,5,0.0054455178370772985,0.0015135102922690371,fno
future_sparsity,14.0,epoch_time_s,5,0.3797423883981537,0.18241813315252103,fno
future_sparsity,14.0,train_loss,5,0.0062439970310805585,0.0022763779100925673,fno
future_sparsity,14.0,val_loss,5,0.0061690473387475955,0.001233596148674589,fno
future_sparsity,15.0,epoch_time_s,5,0.4157500162080396,0.2516857836927608,fno
future_sparsity,15.0,train_loss,5,0.005851082220236597,0.002276648035287404,fno
future_sparsity,15.0,val_loss,5,0.005158081109332407,0.0019314198420629246,fno
future_sparsity,16.0,epoch_time_s,5,0.3530807745992206,0.13248216413151734,fno
future_sparsity,16.0,train_loss,5,0.005674642965038806,0.002149461665123309,fno
future_sparsity,16.0,val_loss,5,0.0055401876818146805,0.0013421268306982193,fno
metric_type,1.0,epoch_time_s,5,1.0877522111928557,0.4850287572443809,fno
metric_type,1.0,train_loss,5,1.0999130733460065,0.0010527181713965925,fno
metric_type,1.0,val_loss,5,1.0942942436932612,0.001930028066584999,fno
metric_type,2.0,epoch_time_s,5,0.3018597245973069,0.06319815631706216,fno
metric_type,2.0,train_loss,5,1.0848228767146104,0.01147557089448942,fno
metric_type,2.0,val_loss,5,1.086419917605033,0.033816828278866694,fno
metric_type,3.0,epoch_time_s,5,0.3088720245868899,0.07366792048065716,fno
metric_type,3.0,train_loss,5,1.069859139753929,0.026618085317148196,fno
metric_type,3.0,val_loss,5,1.1083404965055592,0.09741059140722894,fno
metric_type,4.0,epoch_time_s,5,0.29994558240287006,0.06321053903162668,fno
metric_type,4.0,train_loss,5,1.0465396045135635,0.015395009689166779,fno
metric_type,4.0,val_loss,5,1.1133216860276254,0.10506351786182123,fno
metric_type,5.0,epoch_time_s,5,0.3255586478102487,0.09593293243673817,fno
metric_type,5.0,train_loss,5,1.0369823087787422,0.013791101598838373,fno
metric_type,5.0,val_loss,5,1.1409922735967348,0.13803006698149284,fno
metric_type,6.0,epoch_time_s,5,0.32299986300058664,0.09097127259718647,fno
metric_type,6.0,train_loss,5,1.0292238430856415,0.013066697761785083,fno
metric_type,6.0,val_loss,5,1.1596755860906676,0.1834865242952153,fno
metric_type,7.0,epoch_time_s,5,0.3020884494064376,0.06409769233702868,fno
metric_type,7.0,train_loss,5,1.0208773282879116,0.010969089634105192,fno
metric_type,7.0,val_loss,5,1.1966328670707695,0.24486626029666633,fno
metric_type,8.0,epoch_time_s,5,0.3016446608060505,0.06300885223344821,fno
metric_type,8.0,train_loss,5,1.0126229682587695,0.008509843266988887,fno
metric_type,8.0,val_loss,5,1.2281292088243412,0.2908233166769355,fno
metric_type,9.0,epoch_time_s,5,0.3028573423973285,0.06645073895281656,fno
metric_type,9.0,train_loss,5,1.0038179528336588,0.006143620906326104,fno
metric_type,9.0,val_loss,5,1.2333108497325318,0.30038720202920016,fno
metric_type,10.0,epoch_time_s,5,0.318847406207351,0.08490045920313329,fno
metric_type,10.0,train_loss,5,0.9943666313431704,0.007082163190085735,fno
metric_type,10.0,val_loss,5,1.2449136074088822,0.3059830457514956,fno
metric_type,11.0,epoch_time_s,5,0.3184876843937673,0.08255110647274747,fno
metric_type,11.0,train_loss,5,0.9842797971643981,0.0092508471861715,fno
metric_type,11.0,val_loss,5,1.2780718718252748,0.333340083394301,fno
metric_type,12.0,epoch_time_s,5,0.3123297122016083,0.06671647291804696,fno
metric_type,12.0,train_loss,5,0.9704955299816763,0.011277914931479007,fno
metric_type,12.0,val_loss,5,1.3098314892777483,0.3689154512334293,fno
metric_type,13.0,epoch_time_s,5,0.3181697776017245,0.08418008369511486,fno
metric_type,13.0,train_loss,5,0.9616916460928726,0.015734430979915146,fno
metric_type,13.0,val_loss,5,1.3869360782385955,0.4573670295758627,fno
metric_type,14.0,epoch_time_s,5,0.308730401203502,0.07148498938554942,fno
metric_type,14.0,train_loss,5,0.9520148957449106,0.019826773769776398,fno
metric_type,14.0,val_loss,5,1.4312670856016534,0.5159198355272019,fno
metric_type,15.0,epoch_time_s,5,0.314381063595647,0.07753355550519785,fno
metric_type,15.0,train_loss,5,0.9393416266051379,0.018565557393108435,fno
metric_type,15.0,val_loss,5,1.4675321110625121,0.5684967679349116,fno
metric_type,16.0,epoch_time_s,5,0.30906569259241223,0.07095579512491054,fno
metric_type,16.0,train_loss,5,0.9298631551661336,0.022036974302234676,fno
metric_type,16.0,val_loss,5,1.4927196457455811,0.5357757117510021,fno
shift_risk,1.0,epoch_time_s,5,0.31362757400493135,0.06653466137123541,fno
shift_risk,1.0,train_loss,5,9989795697.638248,1978515418.7197175,fno
shift_risk,1.0,val_loss,5,9338439759.796463,4544319388.965719,fno
shift_risk,2.0,epoch_time_s,5,0.31247017820132894,0.0664235552449472,fno
shift_risk,2.0,train_loss,5,9701748321.43677,1922121736.8336844,fno
shift_risk,2.0,val_loss,5,9329345353.594809,4546064515.009796,fno
shift_risk,3.0,epoch_time_s,5,0.3139040887937881,0.06743725926654091,fno
shift_risk,3.0,train_loss,5,9634793876.703423,1940692740.0475943,fno
shift_risk,3.0,val_loss,5,9232518635.361515,4544382280.86046,fno
shift_risk,4.0,epoch_time_s,5,0.3137416519981343,0.06723007122944145,fno
shift_risk,4.0,train_loss,5,9503684769.456406,1923095644.7626982,fno
shift_risk,4.0,val_loss,5,9120688944.57072,4471150924.169041,fno
shift_risk,5.0,epoch_time_s,5,0.3134102602023631,0.06803781603287191,fno
shift_risk,5.0,train_loss,5,9426536759.010668,1893658230.5938027,fno
shift_risk,5.0,val_loss,5,9103577308.950169,4464214713.837474,fno
shift_risk,6.0,epoch_time_s,5,0.3350000220059883,0.0985380289878426,fno
shift_risk,6.0,train_loss,5,9342043385.376293,1891012668.9821036,fno
shift_risk,6.0,val_loss,5,9104770377.111835,4467539391.333428,fno
shift_risk,7.0,epoch_time_s,5,0.3078364928020164,0.05722331030706878,fno
shift_risk,7.0,train_loss,5,9325545990.317383,1888217643.9069495,fno
shift_risk,7.0,val_loss,5,9106384765.777557,4465392291.12453,fno
shift_risk,8.0,epoch_time_s,5,0.3074820767971687,0.054748161305218486,fno
shift_risk,8.0,train_loss,5,9319256358.750584,1889837541.5201824,fno
shift_risk,8.0,val_loss,5,9105039502.764248,4468880926.14759,fno
shift_risk,9.0,epoch_time_s,5,0.3054624736076221,0.05750916080157154,fno
shift_risk,9.0,train_loss,5,9397893408.31502,1914436398.9727204,fno
shift_risk,9.0,val_loss,5,9106532507.603687,4468610293.895098,fno
shift_risk,10.0,epoch_time_s,5,0.3047113829932641,0.05834363387512824,fno
shift_risk,10.0,train_loss,5,9310511641.103758,1879369850.8526654,fno
shift_risk,10.0,val_loss,5,9115894323.179817,4466438267.452035,fno
shift_risk,11.0,epoch_time_s,5,0.30603719579521566,0.059406962171898774,fno
shift_risk,11.0,train_loss,5,9349262238.054892,1910989678.312038,fno
shift_risk,11.0,val_loss,5,9120480375.20782,4468622405.064512,fno
shift_risk,12.0,epoch_time_s,5,0.3713968537980691,0.16995139015688032,fno
shift_risk,12.0,train_loss,5,9285068630.055801,1889316500.3380537,fno
shift_risk,12.0,val_loss,5,9125572605.763363,4464440786.245725,fno
shift_risk,13.0,epoch_time_s,5,0.30467641760478725,0.05699194874331415,fno
shift_risk,13.0,train_loss,5,9271932159.700579,1882702464.2240348,fno
shift_risk,13.0,val_loss,5,9133939130.537968,4468961951.028654,fno
shift_risk,14.0,epoch_time_s,5,0.3126573866000399,0.06656628700769611,fno
shift_risk,14.0,train_loss,5,9314959125.205296,1846834231.2807791,fno
shift_risk,14.0,val_loss,5,9136730286.180767,4466848628.877313,fno
shift_risk,15.0,epoch_time_s,5,0.3418530107999686,0.11579397857246021,fno
shift_risk,15.0,train_loss,5,9267385191.143398,1882751003.2328398,fno
shift_risk,15.0,val_loss,5,9139123168.346966,4470987689.1423645,fno
shift_risk,16.0,epoch_time_s,5,0.32873892879579214,0.09227440056648008,fno
shift_risk,16.0,train_loss,5,9247964531.5937,1880179061.0838602,fno
shift_risk,16.0,val_loss,5,9151541987.315584,4470351099.771244,fno
