epoch,epoch_time_s,train_loss,train_eval_loss,val_loss,train_accuracy,train_macro_f1,val_accuracy,val_macro_f1,seed,label,run_arm,train_r2,train_rmse,train_mae,val_r2,val_rmse,val_mae
9.0,0.2608765860204585,1.0077613913095915,0.9937329368713574,1.0382104002196213,0.3309236947791165,0.3282973537548679,0.26601520086862107,0.26150563749030115,42,metric_type,fno,,,,,,
10.0,0.2617295359959826,0.9972076087425916,0.98534123866986,1.0358122032264183,0.3381526104417671,0.3378266374752858,0.2931596091205212,0.2924658845507304,42,metric_type,fno,,,,,,
11.0,0.2646534350060392,0.9888790639547201,0.9857268279943711,1.0613880167747367,0.3405622489959839,0.3340777662120524,0.28230184581976114,0.2748284179504803,42,metric_type,fno,,,,,,
12.0,0.25973107799654827,0.9802787724213723,0.9663483829070361,1.0533180236816406,0.357429718875502,0.3581933315779268,0.28447339847991315,0.2821649711797169,42,metric_type,fno,,,,,,
13.0,0.26434562299982645,0.9844209284354479,0.9701871161277478,1.071349856154672,0.35903614457831323,0.35539333070392914,0.26058631921824105,0.24837557560910484,42,metric_type,fno,,,,,,
14.0,0.2637442999985069,0.9700514330313756,0.9548481886203473,1.0695802754369275,0.3759036144578313,0.3788103770147065,0.2942453854505972,0.2888264117438263,42,metric_type,fno,,,,,,
15.0,0.2670299290039111,0.9595071551127311,0.9517234854209118,1.0858420894063752,0.37751004016064255,0.38030694707138624,0.2779587404994571,0.27296924481747004,42,metric_type,fno,,,,,,
16.0,0.26334246099577285,0.9604695378205715,0.9577686809576474,1.109652915905262,0.36947791164658633,0.3717959601689438,0.252985884907709,0.2459339530525971,42,metric_type,fno,,,,,,
1.0,0.2663149459986016,10870184367.27928,9476480257.666119,6728257908.455646,,,,,42,shift_risk,fno,-0.03564139817094092,97686.99575471548,18124.69302022814,-0.04415324258196396,82025.95733510237,16869.938864632357
2.0,0.26242197601823136,9478825661.117008,9464808075.962433,6718556354.267122,,,,,42,shift_risk,fno,-0.03436584521672392,97626.81887907868,18275.951666468034,-0.04264777051243507,81966.80302405407,17041.115013356324
3.0,0.26335050899069756,9415831627.040895,9319785729.790123,6604573343.316667,,,,,42,shift_risk,fno,-0.018506779658738592,96875.51282711908,20640.844929833886,-0.024958577685880945,81268.51876765893,19681.50165839385
4.0,0.2625656370073557,9420996197.333334,9139444793.97531,6487933919.6,,,,,42,shift_risk,fno,0.0012822949801862826,95929.77523906356,26291.40066457067,-0.006857310715266518,80547.7013111813,25756.855493268034
5.0,0.2630408859986346,9403673795.555555,9091728965.530865,6461607474.933333,,,,,42,shift_risk,fno,0.006545573968724794,95676.66460344421,28371.006928034447,-0.002772462706964296,80384.14312451349,27850.67863657143
6.0,0.2627321890031453,9083794047.209877,9066914788.345678,6472580345.6,,,,,42,shift_risk,fno,0.009327260633132606,95542.62269018138,30981.256406556142,-0.0044752508943519675,80452.36354172176,30525.062861880324
7.0,0.26233945300919004,9070995326.02469,9054284936.296297,6466394129.066667,,,,,42,shift_risk,fno,0.010702938909308624,95476.2629500056,30791.61407727715,-0.003515476219967173,80413.91829643145,30296.725048026106
8.0,0.26241276500513777,9064647079.703703,9045280286.814816,6457816962.933333,,,,,42,shift_risk,fno,0.011668229713237888,95429.67186290609,30146.02780562138,-0.002184715278345628,80360.5821971184,29616.449301617005
9.0,0.26266155199846253,9053859475.950617,9035480962.37037,6465233673.6,,,,,42,shift_risk,fno,0.012759318573732581,95376.98155793885,30909.1417537287,-0.003336184655069019,80406.73446039605,30437.694124842346
10.0,0.2619391939952038,9071138882.962963,9027448366.02469,6466543005.866667,,,,,42,shift_risk,fno,0.013639953384396608,95334.43315476886,31022.573633835436,-0.0035380892566037048,80414.8243076888,30570.490667677583
11.0,0.2624612529762089,9035907915.45679,9020766671.012346,6461209650.666667,,,,,42,shift_risk,fno,0.01436147672841781,95299.55816002969,30694.99520352479,-0.002711289793780658,80381.69121872836,30229.52875920997
12.0,0.2629490009858273,9032557354.469135,9015390669.037037,6460535562.133333,,,,,42,shift_risk,fno,0.014934489451319255,95271.85236471848,30237.98573003684,-0.0026056901847981706,80377.45844567398,29780.141943550767
13.0,0.26431040099123493,9020827170.765432,9005646707.753086,6469427580.266666,,,,,42,shift_risk,fno,0.016028573623834252,95218.92980091191,31272.235197431037,-0.003986555897642852,80432.79041101066,30880.28752836452
14.0,0.2641078290180303,9017205804.246914,8998179932.049383,6472690004.266666,,,,,42,shift_risk,fno,0.016846623707080566,95179.3402112844,31337.531795888965,-0.004492646600847916,80453.06018389516,30967.380188497562
15.0,0.2630506179993972,9008479462.320988,8991088118.91358,6465645878.4,,,,,42,shift_risk,fno,0.01759940691324946,95142.8946621774,30547.54829908935,-0.0033992989874405133,80409.2633921921,30171.106098787644
16.0,0.2654505649989005,9003453114.074074,8983514996.345678,6468320244.8,,,,,42,shift_risk,fno,0.018432544160386977,95102.54253754724,30727.38035811103,-0.003814038644651463,80425.87964108562,30380.067821228804
1.0,0.2477796709863469,1.3893717605816691,1.3683283313324577,1.3693454390141502,0.5696517412935324,0.2025302383493419,0.548689138576779,0.18185988323603003,43,cardinality_bucket,fno,,,,,,
2.0,0.2445229190052487,1.1280961852324636,0.8963061841694933,0.9771156542336763,0.7313432835820896,0.60406815311434,0.704119850187266,0.5697852383435758,43,cardinality_bucket,fno,,,,,,
3.0,0.24488647398538888,0.7197862691000888,0.5719249215173093,0.5952770598788759,0.417910447761194,0.5702398374203537,0.4101123595505618,0.5353811626454343,43,cardinality_bucket,fno,,,,,,
4.0,0.24793374000000767,0.46356294402166415,0.3862458453758767,0.42210992525762586,0.9535655058043118,0.9410284353580637,0.9447565543071161,0.9253950365875163,43,cardinality_bucket,fno,,,,,,
5.0,0.24514373901183717,0.3571120984852314,0.45247342432604026,0.492265898233919,0.4187396351575456,0.5773928872700504,0.4204119850187266,0.5587174641196443,43,cardinality_bucket,fno,,,,,,
6.0,0.24798919900786132,0.27542118581109926,0.21087531823860972,0.2979115538521489,0.9494195688225538,0.9509471232652146,0.9325842696629213,0.916679971102595,43,cardinality_bucket,fno,,,,,,
7.0,0.24666718000662513,0.18763303175862683,0.18072815687934818,0.2595013203794387,0.9253731343283582,0.9282639025745631,0.9110486891385767,0.898457070976111,43,cardinality_bucket,fno,,,,,,
8.0,0.24593379098223522,0.1688520036833851,0.1580640306255143,0.2839794163522658,0.9411276948590381,0.9417464147092864,0.9288389513108615,0.9153901631385255,43,cardinality_bucket,fno,,,,,,
9.0,0.24580735000199638,0.14122047125803014,0.1866887894973747,0.3123901387634896,0.9270315091210614,0.9326272119282357,0.9204119850187266,0.9077975967325105,43,cardinality_bucket,fno,,,,,,
10.0,0.24549036798998713,0.0920783361101425,0.15494650352507292,0.3261808779041992,0.9427860696517413,0.9484903778407212,0.9222846441947565,0.9114905880249764,43,cardinality_bucket,fno,,,,,,
11.0,0.24471989800804295,0.08574445439674157,0.08066123844994429,0.21312202219920817,0.9693200663349917,0.9675076531741243,0.9559925093632958,0.9440726817042606,43,cardinality_bucket,fno,,,,,,
12.0,0.2453508009784855,0.10924455092754215,0.0736049004481174,0.17737186515231185,0.9859038142620232,0.9783666682780704,0.9653558052434457,0.9419325362937659,43,cardinality_bucket,fno,,,,,,
13.0,0.24788244199589826,0.0819729792572999,0.052589878703369515,0.15856632281011387,0.9925373134328358,0.9852312332745627,0.9794007490636704,0.9629301883425307,43,cardinality_bucket,fno,,,,,,
14.0,0.24568041099701077,0.06380487324694466,0.07832411068375222,0.2400856809134581,0.9859038142620232,0.9724708636236256,0.9700374531835206,0.9457658973376748,43,cardinality_bucket,fno,,,,,,
15.0,0.24620731099275872,0.06533653236999128,0.027775717467241185,0.16866732704967483,0.9917081260364843,0.9926789364743116,0.9691011235955056,0.9511019152487671,43,cardinality_bucket,fno,,,,,,
16.0,0.24933988699922338,0.038839917821429766,0.033907679948146995,0.1812158391581598,0.9933665008291874,0.9939652948637893,0.9709737827715356,0.9541392552656633,43,cardinality_bucket,fno,,,,,,
1.0,0.24832092798897065,0.2393412337099251,0.21198249108305103,0.20737036484390942,,,,,43,coordination,fno,0.007918611995704539,0.4602804174916143,0.43599632723414483,0.007676988818841934,0.45548173968835665,0.4306089271990101
2.0,0.2519618890073616,0.2133557223959973,0.21160442617378736,0.20993591667111242,,,,,43,coordination,fno,0.009589159614959986,0.4598927253473692,0.4373544859352396,-0.004165705089115734,0.4581916094963896,0.4356481646944521
3.0,0.24960064500919543,0.2105543485989696,0.20799329916113302,0.2051555398684829,,,,,43,coordination,fno,0.02616694422727195,0.45602757401064636,0.4301544066339385,0.018440138235586545,0.4530048324874004,0.42772608440132176
4.0,0.25281948398333043,0.20855863215891937,0.2078056604062256,0.20722404211314757,,,,,43,coordination,fno,0.02614281257369311,0.4560332241737825,0.4305627096450546,0.008889936709197355,0.4552032796811813,0.4296947375832872
5.0,0.2492547039873898,0.20597511020145917,0.2018939930161363,0.1988707825319091,,,,,43,coordination,fno,0.05364766141852384,0.44954717941690486,0.41983361697908655,0.048423189056194804,0.44603235624373105,0.41591412763805424
6.0,0.25117233098717406,0.2022563999420718,0.19722788790731052,0.19739734715045387,,,,,43,coordination,fno,0.07471397901485888,0.44451543717342956,0.4126786600742767,0.05579340013461487,0.44430168001384335,0.4116278119413147
7.0,0.2524577760195825,0.19982362558182917,0.19431724742447076,0.19583894523666867,,,,,43,coordination,fno,0.08891842132833605,0.4410902723577662,0.40808130413985766,0.06336241396002917,0.44251727592424295,0.40935013596707964
8.0,0.2470393650000915,0.1956038284850748,0.19181087485661633,0.20012989284387275,,,,,43,coordination,fno,0.10034546026446212,0.43831540558589516,0.40256978159964973,0.042988818621500835,0.4473041685620072,0.40892878679858613
9.0,0.2494325659936294,0.19446855410933495,0.18834591833384415,0.19725938119105438,,,,,43,coordination,fno,0.11768130485879147,0.4340718157132336,0.39747079257941365,0.05676936667199406,0.44407199739856196,0.40689518283145704
10.0,0.2511862500105053,0.18874778382872281,0.18499245876936535,0.1978128842675864,,,,,43,coordination,fno,0.1344759005165913,0.42992077273490287,0.39129205980951315,0.0541448286616506,0.4446893831057354,0.40708006644963324
11.0,0.24876564400619827,0.1857064193800876,0.18156582450396136,0.196985619615263,,,,,43,coordination,fno,0.15033419995105268,0.425964019200897,0.383243758781237,0.058345476560699217,0.44370082683499723,0.40294381012016917
12.0,0.24855439100065269,0.18189464176171705,0.17677512882571472,0.1976491593158067,,,,,43,coordination,fno,0.1738441205278134,0.4200295511764048,0.3748406741650741,0.05511734352382158,0.44446071265568654,0.4024686361715365
13.0,0.25013964300160296,0.17835290828033498,0.1753093384598431,0.19830915398562132,,,,,43,coordination,fno,0.18053425861462957,0.4183254128802551,0.37080197025146056,0.05196221542463919,0.4452021601612392,0.4002211188778895
14.0,0.24880341699463315,0.17618732781786667,0.17120398085956512,0.19670175104888518,,,,,43,coordination,fno,0.20033904310839812,0.41323946768472225,0.3644240853094046,0.059849707023675536,0.4433462939146234,0.39827626965214474
15.0,0.24852035302319564,0.17178815064069472,0.16826241590866917,0.19618132543652805,,,,,43,coordination,fno,0.21440553401383544,0.4095887834537179,0.36303526353999155,0.06182413424993394,0.44288050931056144,0.4014442888636156
16.0,0.24623721800162457,0.1677547996177485,0.16408996788882896,0.1991555956539823,,,,,43,coordination,fno,0.23303306530933487,0.40470369340239093,0.3543944575114926,0.048086680483195976,0.44611121506144474,0.39915027811230347
1.0,0.24879404000239447,9075086756788.941,9037362150917.543,14396118219403.072,,,,,43,current_burstiness,fno,-0.04497302482881094,3018658.3130368376,626236.7159856564,-0.053625121589042646,3801320.2467882643,857582.8307083305
2.0,0.24558916501700878,9056923627840.738,9036845454166.379,14395545270725.635,,,,,43,current_burstiness,fno,-0.04491330695642759,3018572.057017221,626370.8474787032,-0.05358321328449844,3801244.64662106,857693.689778335
3.0,0.24741148800239898,9065630391205.54,9027523514146.922,14385714250124.357,,,,,43,current_burstiness,fno,-0.04383537064448273,3017014.6703865775,629420.742036987,-0.05286377730169156,3799946.5910154674,860245.731861532
4.0,0.24565068498486653,9006567337610.316,8951078371045.053,14306086769778.627,,,,,43,current_burstiness,fno,-0.034994848107199994,3004211.5500799166,655922.1511962251,-0.04703548522127532,3789414.3958497974,882833.9552930959
5.0,0.24996737300534733,8839835069268.21,8690284266226.526,14023008720070.688,,,,,43,current_burstiness,fno,-0.004805037285943614,2960072.302843753,767257.7858707528,-0.026307546640622625,3751717.780262961,978553.3426894334
6.0,0.24829228900489397,8569395518194.526,8421578351238.737,13726630607184.238,,,,,43,current_burstiness,fno,0.026393547870542045,2913755.7203152156,927680.138876537,-0.004577285299490086,3711787.2645388967,1119245.4095935656
7.0,0.24799341798643582,8418286733850.947,8308757307392.0,13621802540444.656,,,,,43,current_burstiness,fno,0.03952667947098698,2894036.94095907,996089.2519953302,0.0031196892358401618,3697540.2437364236,1181337.544581729
8.0,0.2495644720038399,8317857931264.0,8194028960067.368,13511941534613.016,,,,,43,current_burstiness,fno,0.05294099658754481,2873756.2979574455,1089465.0103979378,0.01119995451996847,3682524.451484093,1267437.684867378
9.0,0.24651833201642148,8190975675338.105,8111705338071.579,13474038346400.479,,,,,43,current_burstiness,fno,0.06250769911702025,2859204.8534926195,1103877.2557380102,0.013982804660968462,3677338.805378082,1281978.208625827
10.0,0.2493658370221965,8107410006447.158,8029558611968.0,13435454876901.254,,,,,43,current_burstiness,fno,0.07205656311563513,2844606.3141821474,1120515.4238223524,0.016813208601069274,3672057.034209231,1298282.7110594609
11.0,0.24774060602067038,8256884811021.474,7944668779573.895,13395152437248.0,,,,,43,current_burstiness,fno,0.08194446306514502,2829410.0682677915,1142189.6353023872,0.01977664196836737,3666518.8655587095,1319778.699992667
12.0,0.2490140629815869,7933822765163.789,7851643656515.368,13356265219148.418,,,,,43,current_burstiness,fno,0.0927628263174578,2812689.785154164,1159314.4505964408,0.022633337670418863,3661172.241746048,1337839.3128971907
13.0,0.25036908700712956,7850153070807.579,7755123220048.842,13327514250224.717,,,,,43,current_burstiness,fno,0.10393769749688497,2795313.49333607,1148149.7052085933,0.024732758141088773,3657237.959800712,1329990.7385421973
14.0,0.24825007302570157,7781317713057.685,7663085351558.737,13298094885016.836,,,,,43,current_burstiness,fno,0.11461501719688394,2778609.3530544015,1146116.9889700431,0.0268859764144046,3653198.460352852,1330792.6719073514
15.0,0.24797141400631517,7656583078319.158,7545851579338.105,13261856796366.328,,,,,43,current_burstiness,fno,0.12822637846097962,2757168.3175326884,1152864.9454858853,0.02954455643278653,3648204.717139116,1340476.3728318852
16.0,0.2490351749875117,7549402675092.211,7428960282731.789,13230651287582.566,,,,,43,current_burstiness,fno,0.14178011586939865,2735651.0765993586,1140786.5039407625,0.03182354210234817,3643918.53724947,1332596.7950566374
1.0,0.2671530530205928,0.02507381375749231,0.02229802860988696,0.001415351192890875,,,,,43,current_sparsity,fno,0.0008802856579605001,0.1499186334361488,0.052017533983324794,-1.3715206641673259,0.037646419181929,0.031172650308114537
2.0,0.24388713799999095,0.022285387000393758,0.022308581724677135,0.0018594398653245907,,,,,43,current_sparsity,fno,0.0005992764409381568,0.14993971477173737,0.05816178504612365,-2.114174230661548,0.04314015194341756,0.03771878037713328
3.0,0.24547834502300248,0.022161614346642683,0.022001244189596036,0.0009622200446050448,,,,,43,current_sparsity,fno,0.014007375722097426,0.14893051239516558,0.04207498176953142,-0.6137700093487455,0.031054964502162035,0.020721175910186455
4.0,0.24415131501154974,0.02194192369336777,0.02171178627280537,0.0011039829835531982,,,,,43,current_sparsity,fno,0.026898219433510673,0.14795375239981018,0.04379336881740127,-0.8511181112598933,0.033260385767756216,0.023346670163788375
5.0,0.24560368101811036,0.021623666831338165,0.021081160455076697,0.001572339790317216,,,,,43,current_sparsity,fno,0.05514510938744288,0.145790561382953,0.04868419080892358,-1.6344724494139506,0.03967866462520644,0.02902933992515231
6.0,0.24407664500176907,0.02028005391912302,0.019008920090671285,0.002337971298891092,,,,,43,current_sparsity,fno,0.14800777594663628,0.13844098038246203,0.04529756717970765,-2.914199979077399,0.048365059033874426,0.027276515978133856
7.0,0.24530096797388978,0.017963368590292367,0.01802211427514665,0.011710355450345357,,,,,43,current_sparsity,fno,0.1921785022654242,0.1348045508702787,0.057563020356592554,-18.602173031332274,0.10823365541785777,0.04959493988866775
8.0,0.24500082299346104,0.016780502613552305,0.014570981652923365,0.006383743388630422,,,,,43,current_sparsity,fno,0.3468623251290476,0.12121300514700131,0.043618148138706465,-9.690031532156011,0.07992814064798968,0.03299056722220968
9.0,0.2464735510002356,0.014886705242660307,0.012372405468675808,0.007471309685380261,,,,,43,current_sparsity,fno,0.4454781860732595,0.11168791104809922,0.039279466830070435,-11.525895428625821,0.08651962091600296,0.03326827568465962
10.0,0.24443992599844933,0.012489758528222171,0.011561069350758962,0.004374165922664402,,,,,43,current_sparsity,fno,0.48189844504009705,0.10795786778233399,0.03273120144873264,-6.340540621718601,0.06623297156207855,0.025247498652601286
11.0,0.2452273380185943,0.012180384624260018,0.010637957278145461,0.007391563283736512,,,,,43,current_sparsity,fno,0.5232858869861301,0.10355614030448959,0.03543419810861448,-11.399816853396215,0.08608309089963465,0.03215314954700653
12.0,0.24552360197412781,0.011629869035890519,0.010722963286597357,0.003241568400324522,,,,,43,current_sparsity,fno,0.5193697623266029,0.10398061829795269,0.027416291377919528,-4.442691124131429,0.057031797718095564,0.019306248357373008
13.0,0.24806343001546338,0.010818468647142398,0.0097101100388356,0.004313219144403693,,,,,43,current_sparsity,fno,0.5648000012715335,0.09894441686420889,0.028312790964360953,-6.235793430829514,0.06575871183044178,0.0221102757811937
14.0,0.24499803700018674,0.009829760435375073,0.008833970199738791,0.005401691430744171,,,,,43,current_sparsity,fno,0.6040358682709177,0.09437887022113664,0.026812601635297435,-8.073717905504054,0.07363814736299436,0.0221780159507184
15.0,0.24686933698831126,0.009192434564618835,0.008611774731195366,0.004657693283932993,,,,,43,current_sparsity,fno,0.6141657191107879,0.09316381329398293,0.034996990752321475,-6.819332049917626,0.06835889675740651,0.029429821900967577
16.0,0.2444232470006682,0.009124119874430011,0.008177586663039523,0.004397106567908008,,,,,43,current_sparsity,fno,0.6334535225997555,0.0908053372418634,0.027415593976392774,-6.383384200625351,0.06642597703552185,0.020426060345149443
1.0,0.21759902298799716,1.099551549033513,1.0918209817674425,1.0895857700595148,0.5089820359281437,0.22486772486772488,0.5618374558303887,0.2398190045248869,43,domain,fno,,,,,,
2.0,0.20461477601202205,1.0972349814006261,1.0905431225186302,1.0908923436094213,0.5109780439121756,0.29586472214501996,0.5512367491166078,0.3108343092373754,43,domain,fno,,,,,,
3.0,0.20483961500576697,1.0917692922410511,1.0780727901155986,1.0902236788361162,0.500998003992016,0.32901385176172854,0.5241460541813898,0.31284824989231175,43,domain,fno,,,,,,
4.0,0.20527088298695162,1.080008742355165,1.06714280540981,1.0858923097451527,0.5159680638722555,0.3195896176233255,0.5453474676089517,0.29007163304594774,43,domain,fno,,,,,,
5.0,0.20399438601452857,1.0657039322550335,1.0513851406082275,1.0966121090783014,0.5189620758483033,0.3718714591492702,0.5276796230859835,0.335770775018363,43,domain,fno,,,,,,
6.0,0.20409947601729073,1.053920360784682,1.0366057573802887,1.0938331771779943,0.5379241516966068,0.3786547175984663,0.5347467608951708,0.32705396990884816,43,domain,fno,,,,,,
7.0,0.2072192509949673,1.046815616743905,1.0272863450504484,1.0973975393507216,0.5489021956087824,0.4261308296825097,0.5217903415783275,0.34268651739763145,43,domain,fno,,,,,,
8.0,0.20619611500296742,1.0285497071251037,1.0058763575932337,1.1379588213231828,0.5119760479041916,0.4416512606167779,0.4723203769140165,0.36298681000504684,43,domain,fno,,,,,,
9.0,0.20477230101823807,1.0050429654499842,0.9872814871016002,1.1347527459815696,0.5788423153692615,0.45502313986023263,0.5406360424028268,0.3328269651049493,43,domain,fno,,,,,,
10.0,0.2050332310027443,1.0009521719009158,0.9624658501337445,1.1629920215518386,0.562874251497006,0.48200181347166104,0.4829210836277974,0.3606927738473893,43,domain,fno,,,,,,
11.0,0.20524933998240158,0.9847915768623352,0.9498305112596542,1.1695888252169997,0.5479041916167665,0.46242593136593285,0.48881036513545345,0.36077531967588894,43,domain,fno,,,,,,
12.0,0.20487044099718332,0.9611295594109429,0.9292581814622122,1.1759413204811238,0.5868263473053892,0.4922568307250981,0.5123674911660777,0.35610019823391603,43,domain,fno,,,,,,
13.0,0.20615802399697714,0.9316571525165013,0.913412194403391,1.2455831909621204,0.5499001996007984,0.4843425726598231,0.4581861012956419,0.3751762451620014,43,domain,fno,,,,,,
14.0,0.20406985099543817,0.9294483907639034,0.9151950611008538,1.2484896668681391,0.593812375249501,0.49704277289374194,0.5076560659599529,0.34911702054559196,43,domain,fno,,,,,,
15.0,0.20650694699725136,0.9095958121239193,0.8809272542832389,1.2936746036564861,0.5818363273453094,0.5357416317427661,0.4628975265017668,0.38954656454656456,43,domain,fno,,,,,,
16.0,0.20499048702185974,0.9010565782350207,0.8669597421373639,1.3130902449289958,0.5558882235528942,0.5156898656898656,0.4652532391048292,0.4144002080706575,43,domain,fno,,,,,,
1.0,0.27389457600656897,0.8914518834728944,0.6694245338439941,0.682532550683662,0.8805970149253731,0.46825396825396826,0.8595505617977528,0.4622356495468278,43,frequency_bucket,fno,,,,,,
2.0,0.25015947298379615,0.6968730731230033,0.6721782574528142,0.6829571528221244,0.8781094527363185,0.4807372931745023,0.8595505617977528,0.4622356495468278,43,frequency_bucket,fno,,,,,,
3.0,0.25078124800347723,0.7003786650143171,0.6644426137208939,0.6801983429424798,0.8805970149253731,0.46825396825396826,0.8595505617977528,0.4622356495468278,43,frequency_bucket,fno,,,,,,
4.0,0.24972022301517427,0.6903868925414587,0.6747955374027553,0.6845754509541526,0.8781094527363185,0.5051126799487476,0.852996254681648,0.46033350176856996,43,frequency_bucket,fno,,,,,,
5.0,0.25054933500359766,0.6917084059432933,0.656367468206506,0.6772463566331721,0.8805970149253731,0.46825396825396826,0.8595505617977528,0.4622356495468278,43,frequency_bucket,fno,,,,,,
6.0,0.2538756770081818,0.6884127251411739,0.6969160084661684,0.7010467968769928,0.19237147595356552,0.1919358966245016,0.2153558052434457,0.21349128233970754,43,frequency_bucket,fno,,,,,,
7.0,0.2527890840137843,0.6836357383351577,0.6670808686237586,0.6851795315742493,0.851575456053068,0.5391118882462579,0.8220973782771536,0.4851418828400926,43,frequency_bucket,fno,,,,,,
8.0,0.251944558985997,0.6714235897126951,0.6537418659580382,0.6760148290377944,0.8341625207296849,0.5629928107606679,0.8071161048689138,0.5199979055215688,43,frequency_bucket,fno,,,,,,
9.0,0.25399997702334076,0.6638678261323979,0.6097501390858701,0.6535861207478082,0.8930348258706468,0.5895870650834814,0.8623595505617978,0.5118268402575878,43,frequency_bucket,fno,,,,,,
10.0,0.25516368000535294,0.6358234301993722,0.581162224866842,0.6366678720979548,0.8606965174129353,0.5898922345739986,0.8389513108614233,0.5570601851851852,43,frequency_bucket,fno,,,,,,
11.0,0.25381571002071723,0.6024229134383955,0.5560318070806956,0.6462014246342788,0.8731343283582089,0.606056530176969,0.8539325842696629,0.5697107438016529,43,frequency_bucket,fno,,,,,,
12.0,0.25348501501139253,0.5949662480699388,0.5607922187957325,0.6332532527731426,0.8084577114427861,0.6415088269697737,0.7743445692883895,0.6102396365701306,43,frequency_bucket,fno,,,,,,
13.0,0.25155075002112426,0.5675589501073486,0.5555383707151601,0.6533389269416012,0.7860696517412935,0.6238412325368847,0.7471910112359551,0.5984537489347244,43,frequency_bucket,fno,,,,,,
14.0,0.25000122300116345,0.5543644241988659,0.5162217967996472,0.6649043933669133,0.8582089552238806,0.667841904949047,0.8164794007490637,0.6134636264929424,43,frequency_bucket,fno,,,,,,
15.0,0.24423561099683866,0.5378255922543375,0.5227529916324114,0.6949185573343021,0.7960199004975125,0.6357282831309029,0.7640449438202247,0.6139028043175128,43,frequency_bucket,fno,,,,,,
16.0,0.24664203298743814,0.5221755018359736,0.5051961803906843,0.6941717037958886,0.8325041459369817,0.6746791019662516,0.7846441947565543,0.6240702763919073,43,frequency_bucket,fno,,,,,,
1.0,0.24821845500264317,24884722742094.87,24848001823495.62,11905094941357.096,,,,,43,future_burstiness,fno,-0.032864901404306535,5005400.727692485,892860.5655626497,-0.06439274313660426,3456831.328932707,850248.652051746
2.0,0.24611532100243494,24867065672149.863,24847666968818.6,11904849015024.549,,,,,43,future_burstiness,fno,-0.032851032621052045,5005367.122595278,892905.0042997398,-0.0643707894717982,3456795.6792591736,850285.0092118288
3.0,0.24531748399022035,24877374184457.805,24841391492968.17,11900361428501.44,,,,,43,future_burstiness,fno,-0.03259012287533869,5004734.8767502,894232.5130884784,-0.06396963351180429,3456144.1934757647,851389.0386666163
4.0,0.250157267000759,24833187460296.01,24788386900145.473,11863809044979.582,,,,,43,future_burstiness,fno,-0.03038682415673999,4999392.575782117,905926.4117042192,-0.06070137235081052,3450831.885135119,861373.4519645481
5.0,0.24752863697358407,24714509858201.26,24602889896023.58,11738231951696.238,,,,,43,future_burstiness,fno,-0.022674370655827225,4980647.186130525,948989.4008977955,-0.04947182121097482,3432516.4549849927,898477.2532428517
6.0,0.24929003298166208,24438485376592.844,24174244263558.74,11464200924939.463,,,,,43,future_burstiness,fno,-0.0048391784121952774,4937025.524164511,1060657.2880549636,-0.024953844268554626,3392183.9202385317,995242.1736699812
7.0,0.24848890901193954,23998481757291.79,23655135091011.367,11173933385391.762,,,,,43,future_burstiness,fno,0.0167934040469907,4883593.2448396515,1221140.7202862024,0.0010481626264239319,3348879.4296380794,1136916.4927162875
8.0,0.24946918900241144,23516599205025.684,23185170887302.74,10976468424673.434,,,,,43,future_burstiness,fno,0.036436746766683736,4834562.813912019,1405334.946316239,0.01879854214932597,3318992.9447602704,1301742.0785806368
9.0,0.24664826999651268,23095867081997.473,22902343789514.105,10911156266304.955,,,,,43,future_burstiness,fno,0.04829071681491326,4804732.8512834245,1509522.5963235472,0.02471056080137357,3308978.8980127014,1400099.2949422647
10.0,0.24832679401151836,22839578951680.0,22600090357975.58,10895852704538.746,,,,,43,future_burstiness,fno,0.06098867523046736,4772572.205190966,1622350.0851537087,0.02617056187187239,3306501.2119388618,1508690.056033747
11.0,0.24899644500692375,22602296987001.26,22381761442438.74,10886719697568.479,,,,,43,future_burstiness,fno,0.07014324913014391,4749250.934515707,1664341.1870515982,0.027024834479448923,3305050.6123567647,1552277.4292580127
12.0,0.2502016319776885,22363421681771.79,22177381965392.844,10886894770634.508,,,,,43,future_burstiness,fno,0.07871135897872972,4727319.450558994,1698574.778421885,0.027040932131892514,3305023.2715889765,1587742.0166768152
13.0,0.24728650497854687,22149214085551.156,21911850445770.105,10875868270164.06,,,,,43,future_burstiness,fno,0.08982986001846671,4698707.216954977,1718556.4227171934,0.028046455847891893,3303315.0094110635,1609942.07499625
14.0,0.2501847209932748,21926241526191.156,21695607997278.316,10838372934487.88,,,,,43,future_burstiness,fno,0.09884571117342345,4675377.361350411,1702988.6765922678,0.031385360763999226,3297636.269242144,1598582.60357259
15.0,0.24678120799944736,21717426778758.74,21430391762728.42,10838397681664.0,,,,,43,future_burstiness,fno,0.10995387434104664,4646472.270244063,1720426.5771108337,0.03140029552481394,3297610.8465421447,1619850.8071950153
16.0,0.24780585599364713,21457810541945.26,21199748245611.79,10793273296315.225,,,,,43,future_burstiness,fno,0.1195646252272562,4621317.791732799,1687669.141763968,0.03540254831533285,3290790.9322942523,1591805.259475124
1.0,0.2521178089955356,0.02507379105037743,0.022298031547842056,0.0014160106813451692,,,,,43,future_sparsity,fno,0.000880204249411709,0.149918602882758,0.05201862077962354,-1.3701433457507406,0.03765523597551279,0.03117453543057714
