benchmark,dataset_name,probe_label,probe_path,layer,token_position,pooling_mode,transfer_r2,transfer_rmse,transfer_mae,baseline_transfer_r2,baseline_transfer_rmse,baseline_transfer_mae,transfer_count
fev,epf_be,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/current_sparsity__layer_11__all_context__per_variate.pt,11,all_context,per_variate,0.0,0.1092919748378546,0.08722313642685131,0.0,2.1933243294035053e-05,2.1838232567274185e-05,48.0
fev,epf_be,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/current_sparsity__layer_11__final_context__per_variate.pt,11,final_context,per_variate,0.0,0.1495412363750802,0.14141812594694914,0.0,0.00035090601902680314,0.0003493860801888002,3.0
fev,epf_be,current_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/current_sparsity__layer_11__first_decode__per_variate.pt,11,first_decode,per_variate,0.0,0.25711877966222957,0.22529219057821562,0.0,0.00035090601902680314,0.0003493860801888002,3.0
fev,epf_be,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/future_burstiness__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,-14003994.612909092,1000.8245742863796,1000.823295156161,-14030732.168095365,1001.7795460783107,1001.7795103788376,3.0
fev,epf_be,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/future_burstiness__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-13931215.331654437,998.2205254479172,998.2204896211624,-14030732.168095365,1001.7795460783107,1001.7795103788376,3.0
fev,epf_be,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/future_burstiness__layer_9__all_context__per_variate.pt,9,all_context,per_variate,-13970811.844158366,999.6381333698349,999.6365797519684,-14030732.168095365,1001.7795460783107,1001.7795103788376,48.0
fev,epf_be,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/future_burstiness__layer_9__first_decode__per_variate.pt,9,first_decode,per_variate,-13931215.331654437,998.2205254479172,998.2204896211624,-14030732.168095365,1001.7795460783107,1001.7795103788376,3.0
fev,epf_be,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/future_burstiness__layer_11__all_context__series_mean.pt,11,all_context,series_mean,-13818249.459929563,994.1650869828796,993.3929391227867,-14030732.168095365,1001.7795460783107,1001.7795103788376,48.0
fev,epf_be,future_burstiness,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/future_burstiness__layer_11__final_context__per_variate.pt,11,final_context,per_variate,-13931215.331654437,998.2205254479172,998.2204896211624,-14030732.168095365,1001.7795460783107,1001.7795103788376,3.0
fev,epf_be,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/future_sparsity__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,0.0,0.03430759103852329,0.033361099797924294,0.0,0.0015493244782196739,0.0015432609321047927,3.0
fev,epf_be,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/future_sparsity__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,0.0,0.058406103019866776,0.04646858115410127,0.0,0.0015493244782196739,0.0015432609321047927,3.0
fev,epf_be,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/future_sparsity__layer_1__all_context__series_mean.pt,1,all_context,series_mean,0.0,0.027063575521171914,0.022047335229065265,0.0,8.893729040774269e-05,8.859809363645846e-05,48.0
fev,epf_be,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/future_sparsity__layer_11__all_context__per_variate.pt,11,all_context,per_variate,0.0,0.10928877147837633,0.0872203106447421,0.0,3.934658875456949e-05,3.875649905210147e-05,48.0
fev,epf_be,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/future_sparsity__layer_11__final_context__per_variate.pt,11,final_context,per_variate,0.0,0.14954950615596177,0.14142456095385858,0.0,0.00036817270058749546,0.00036630314919569124,3.0
fev,epf_be,future_sparsity,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/future_sparsity__layer_11__first_decode__per_variate.pt,11,first_decode,per_variate,0.0,0.257122804781437,0.22529599622832172,0.0,0.00036817270058749546,0.00036630314919569124,3.0
fev,epf_be,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/shift_risk__layer_-1__final_context__series_mean.pt,-1,final_context,series_mean,-28086038.520601574,999.8140478943652,999.8140172734857,-28082698.86889666,999.7546032376634,999.7545854374766,3.0
fev,epf_be,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/shift_risk__layer_-1__first_decode__series_mean.pt,-1,first_decode,series_mean,-28087803.8201672,999.8454681943059,999.845432224373,-28082698.86889666,999.7546032376634,999.7545854374766,3.0
fev,epf_be,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/shift_risk__layer_4__all_context__series_mean.pt,4,all_context,series_mean,-27516795.17198138,989.6301468713709,979.4007559575424,-28082698.868896663,999.7546032376636,999.7545854374766,48.0
fev,epf_be,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/shift_risk__layer_6__first_decode__per_variate.pt,6,first_decode,per_variate,-28101835.41492081,1000.0951793200388,1000.095135939618,-28082698.86889666,999.7546032376634,999.7545854374766,3.0
fev,epf_be,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/shift_risk__layer_7__all_context__per_variate.pt,7,all_context,per_variate,-27965858.687179495,997.6726584061332,997.5416875419229,-28082698.868896663,999.7546032376636,999.7545854374766,48.0
fev,epf_be,shift_risk,/scratch/rianatri/toto-interp/runs/pr2_operational_issue3/operational_pretrained_seed43/probes/artifacts/shift_risk__layer_8__final_context__per_variate.pt,8,final_context,per_variate,-28086038.520601574,999.8140478943652,999.8140172734857,-28082698.86889666,999.7546032376634,999.7545854374766,3.0
